Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,400000,C,19,CLIENTS,,2017,12,08/09/2017,614681,1744201,VEM,FACTC,1710265000000,,1,0,,VEM,1744201,17/09/2017,MA,,,,,,,"163,2",,"163,2",EUR,,0,0,746992,,,0,"163,2",,"163,2",EUR
1,,400000,C,19,CLIENTS,,2017,12,20/09/2017,615946,1745466,VEM,FACTC,1710265000000,,1,0,,VEM,1745466,27/09/2017,MA,,,,,,,"807,35",,"807,35",EUR,,0,0,746992,,,0,"807,35",,"807,35",EUR
1,,400000,C,19,CLIENTS,,2017,12,29/09/2017,617321,1746841,VEM,FACTC,1710265000000,,1,0,,VEM,1746841,07/10/2017,MA,,,,,,,"1257,57",,"1257,57",EUR,,0,0,746992,,,0,"1257,57",,"1257,57",EUR
1,,400000,C,20,CLIENTS,,2017,12,29/09/2017,617322,1746842,VEM,FACTC,.,,1,0,,WRF,699117,07/10/2017,DO,,,,,,,"27,26",,"27,26",EUR,,0,0,700000,,,0,"27,26",,"27,26",EUR
1,,400000,C,24,CLIENTS,,2017,12,08/09/2017,4575,177,BBL,ODTRE,NOTPROVIDED, EUR0BE,1,0,,%NB,84662,08/09/2017,,,,,,,,,"17,68","-17,68",EUR,,0,0,550000,,,0,,"17,68","-17,68",EUR
1,,400000,C,24,CLIENTS,,2017,12,19/09/2017,4582,184,BBL,ODTRE,NOTPROVIDED,05184 00000 0022 001,1,0,,%NB,84662,19/09/2017,,,,,,,,,"6,29","-6,29",EUR,,0,0,550000,,,0,,"6,29","-6,29",EUR
1,,400000,C,24,CLIENTS,,2017,12,29/09/2017,4590,192,BBL,ODTRE,NOTPROVIDED,05192 00000 0030 001,1,0,,%NB,84662,29/09/2017,,,,,,,,,"56,67","-56,67",EUR,,0,0,550000,,,0,,"56,67","-56,67",EUR
1,,400000,C,24,CLIENTS,,2017,12,30/09/2017,3427,7120035,OD,OD,cde,BBL72 11/4/17,1,0,,OD,7120035,30/09/2017,,,,,,,,,400,-400,EUR,,0,0,620302,,,0,,400,-400,EUR
1,,400000,C,25,CLIENTS,,2017,12,05/09/2017,54493,9174803,NCV,AVOIC,1710272800000,,1,0,,NCV,9174803,17/09/2017,MA,,,,,,,,"45,4","-45,4",EUR,,0,0,708000,,,0,,"45,4","-45,4",EUR
1,,400000,C,25,CLIENTS,,2017,12,08/09/2017,614683,1744203,VEM,FACTC,1710272808963,,1,0,,VEM,1744203,17/09/2017,MA,,,,,,,"3473,33",,"3473,33",EUR,,0,0,746992,,,0,"3473,33",,"3473,33",EUR
1,,400000,C,25,CLIENTS,,2017,12,20/09/2017,615948,1745468,VEM,FACTC,1710272808964,,1,0,,VEM,1745468,27/09/2017,MA,,,,,,,"7093,59",,"7093,59",EUR,,0,0,746992,,,0,"7093,59",,"7093,59",EUR
1,,400000,C,25,CLIENTS,,2017,12,29/09/2017,617324,1746844,VEM,FACTC,1710272808970,,1,0,,%NB,85801,07/10/2017,MA,,,,,,,"3734,16",,"3734,16",EUR,,0,0,746992,,,0,"3734,16",,"3734,16",EUR
1,,400000,C,27,CLIENTS,,2017,12,29/09/2017,54824,9175134,NCV,AVOIC,1710182800000,,1,0,,WRF,701799,07/10/2017,DO,,,,,,,,"46,25","-46,25",EUR,,0,0,700000,,,0,,"46,25","-46,25",EUR
1,,400000,C,27,CLIENTS,,2017,12,29/09/2017,617325,1746845,VEM,FACTC,1710182804303,,1,0,,WRF,701799,07/10/2017,DO,,,,,,,"2429,1",,"2429,1",EUR,,0,0,746992,,,0,"2429,1",,"2429,1",EUR
1,,400000,C,32,CLIENTS,,2017,12,29/09/2017,617326,1746846,VEM,FACTC,1710307601020,,1,0,,WRF,701800,07/10/2017,DO,,,,,,,"1365,57",,"1365,57",EUR,,0,0,746992,,,0,"1365,57",,"1365,57",EUR
1,,400000,C,34,CLIENTS,,2017,12,29/09/2017,617327,1746847,VEM,FACTC,.,,1,0,,WRF,699118,07/10/2017,DO,,,,,,,"87,93",,"87,93",EUR,,0,0,708000,,,0,"87,93",,"87,93",EUR
1,,400000,C,35,CLIENTS,,2017,12,29/09/2017,617328,1746848,VEM,FACTC,1710080700023,,1,0,,WRF,701801,07/10/2017,DO,,,,,,,"139,62",,"139,62",EUR,,0,0,708000,,,0,"139,62",,"139,62",EUR
1,,400000,C,36,CLIENTS,,2017,12,29/09/2017,617329,1746849,VEM,FACTC,.,,1,0,,WRF,699119,07/10/2017,DO,,,,,,,"50,34",,"50,34",EUR,,0,0,708000,,,0,"50,34",,"50,34",EUR
1,,400000,C,40,CLIENTS,,2017,12,29/09/2017,617330,1746850,VEM,FACTC,1710100600011,,1,0,,VEM,1746850,07/10/2017,MA,,,,,,,"481,22",,"481,22",EUR,,0,0,700000,,,0,"481,22",,"481,22",EUR
1,,400000,C,42,CLIENTS,,2017,12,13/09/2017,54594,9174904,NCV,AVOIC,1710120000000,,1,0,,%NB,84601,27/09/2017,MA,,,,,,,,"16,59","-16,59",EUR,,0,0,708000,,,0,,"16,59","-16,59",EUR
1,,400000,C,42,CLIENTS,,2017,12,20/09/2017,615955,1745475,VEM,FACTC,1710120001421,,1,0,,%NB,84601,27/09/2017,MA,,,,,,,"1396,64",,"1396,64",EUR,,0,0,746992,,,0,"1396,64",,"1396,64",EUR
1,,400000,C,44,CLIENTS,,2017,12,29/09/2017,617331,1746851,VEM,FACTC,.,,1,0,,WRF,699120,07/10/2017,DO,,,,,,,"32,58",,"32,58",EUR,,0,0,746992,,,0,"32,58",,"32,58",EUR
1,,400000,C,46,CLIENTS,,2017,12,29/09/2017,617332,1746852,VEM,FACTC,1710159601646,,1,0,,WRF,701802,07/10/2017,DO,,,,,,,"3194,27",,"3194,27",EUR,,0,0,746992,,,0,"3194,27",,"3194,27",EUR
1,,400000,C,47,CLIENTS,,2017,12,29/09/2017,617333,1746853,VEM,FACTC,.,,1,0,,WRF,699121,07/10/2017,DO,,,,,,,"144,74",,"144,74",EUR,,0,0,708000,,,0,"144,74",,"144,74",EUR
1,,400000,C,48,CLIENTS,,2017,12,22/09/2017,54707,9175017,NCV,AVOIC,1785644,,1,0,,NCV,9175017,07/10/2017,DO,,,,,,,,"12,89","-12,89",EUR,,0,0,700000,,,0,,"12,89","-12,89",EUR
1,,400000,C,52,CLIENTS,,2017,12,29/09/2017,617334,1746854,VEM,FACTC,.,,1,0,,WRF,699123,07/10/2017,DO,,,,,,,"29,22",,"29,22",EUR,,0,0,708000,,,0,"29,22",,"29,22",EUR
1,,400000,C,54,CLIENTS,,2017,12,29/09/2017,617335,1746855,VEM,FACTC,.,,1,0,,WRF,699124,07/10/2017,DO,,,,,,,"34,95",,"34,95",EUR,,0,0,708000,,,0,"34,95",,"34,95",EUR
1,,400000,C,57,CLIENTS,,2017,12,29/09/2017,617336,1746856,VEM,FACTC,.,,1,0,,WRF,699125,07/10/2017,DO,,,,,,,"23,5",,"23,5",EUR,,0,0,746992,,,0,"23,5",,"23,5",EUR
1,,400000,C,60,CLIENTS,,2017,12,29/09/2017,617337,1746857,VEM,FACTC,.,,1,0,,WRF,699126,07/10/2017,DO,,,,,,,"68,27",,"68,27",EUR,,0,0,708000,,,0,"68,27",,"68,27",EUR
1,,400000,C,63,CLIENTS,,2017,12,29/09/2017,617338,1746858,VEM,FACTC,.,,1,0,,WRF,699127,07/10/2017,DO,,,,,,,"105,25",,"105,25",EUR,,0,0,708000,,,0,"105,25",,"105,25",EUR
1,,400000,C,64,CLIENTS,,2017,12,20/09/2017,615965,1745485,VEM,FACTC,1710271200058,,1,0,,WRF,698460,27/09/2017,DO,,,,,,,"798,05",,"798,05",EUR,,0,0,708000,,,0,"798,05",,"798,05",EUR
1,,400000,C,64,CLIENTS,,2017,12,25/09/2017,54725,9175035,NCV,AVOIC,1710271200000,,1,0,,WRF,701803,07/10/2017,DO,,,,,,,,"83,46","-83,46",EUR,,0,0,708000,,,0,,"83,46","-83,46",EUR
1,,400000,C,64,CLIENTS,,2017,12,25/09/2017,54749,9175059,NCV,AVOIC,1710271200000,,1,0,,WRF,701803,07/10/2017,DO,,,,,,,,"133,37","-133,37",EUR,,0,0,708000,,,0,,"133,37","-133,37",EUR
1,,400000,C,64,CLIENTS,,2017,12,29/09/2017,617339,1746859,VEM,FACTC,1710271200063,,1,0,,WRF,701803,07/10/2017,DO,,,,,,,"486,37",,"486,37",EUR,,0,0,708000,,,0,"486,37",,"486,37",EUR
1,,400000,C,67,CLIENTS,,2017,12,29/09/2017,617340,1746860,VEM,FACTC,.,,1,0,,WRF,699128,07/10/2017,DO,,,,,,,"20,5",,"20,5",EUR,,0,0,708000,,,0,"20,5",,"20,5",EUR
1,,400000,C,70,CLIENTS,,2017,12,29/09/2017,617341,1746861,VEM,FACTC,1710224400000,,1,0,,WRF,701804,07/10/2017,DO,,,,,,,"509,66",,"509,66",EUR,,0,0,746992,,,0,"509,66",,"509,66",EUR
1,,400000,C,71,CLIENTS,,2017,12,29/09/2017,617342,1746862,VEM,FACTC,1710310700189,,1,0,,%NB,85462,07/10/2017,MA,,,,,,,"2362,83",,"2362,83",EUR,,0,0,708000,,,0,"2362,83",,"2362,83",EUR
1,,400000,C,73,CLIENTS,,2017,12,29/09/2017,617343,1746863,VEM,FACTC,.,,1,0,,WRF,699129,07/10/2017,DO,,,,,,,"68,44",,"68,44",EUR,,0,0,708000,,,0,"68,44",,"68,44",EUR
1,,400000,C,76,CLIENTS,,2017,12,29/09/2017,617344,1746864,VEM,FACTC,.,,1,0,,WRF,699130,07/10/2017,DO,,,,,,,"62,55",,"62,55",EUR,,0,0,708000,,,0,"62,55",,"62,55",EUR
1,,400000,C,77,CLIENTS,,2017,12,29/09/2017,617345,1746865,VEM,FACTC,.,,1,0,,WRF,699131,07/10/2017,DO,,,,,,,124,,124,EUR,,0,0,708000,,,0,124,,124,EUR
1,,400000,C,80,CLIENTS,,2017,12,29/09/2017,617346,1746866,VEM,FACTC,.,,1,0,,WRF,699132,07/10/2017,DO,,,,,,,"80,76",,"80,76",EUR,,0,0,708000,,,0,"80,76",,"80,76",EUR
1,,400000,C,91,CLIENTS,,2017,12,29/09/2017,617347,1746867,VEM,FACTC,1710256700000,,1,0,,WRF,701805,07/10/2017,DO,,,,,,,"483,93",,"483,93",EUR,,0,0,708000,,,0,"483,93",,"483,93",EUR
1,,400000,C,95,CLIENTS,,2017,12,29/09/2017,617348,1746868,VEM,FACTC,.,,1,0,,WRF,699133,07/10/2017,DO,,,,,,,"38,32",,"38,32",EUR,,0,0,708000,,,0,"38,32",,"38,32",EUR
1,,400000,C,99,CLIENTS,,2017,12,29/09/2017,617349,1746869,VEM,FACTC,1710152000000,,1,0,,VEM,1746869,07/10/2017,MA,,,,,,,"809,86",,"809,86",EUR,,0,0,746992,,,0,"809,86",,"809,86",EUR
1,,400000,C,100,CLIENTS,,2017,12,29/09/2017,617350,1746870,VEM,FACTC,.,,1,0,,WRF,699134,07/10/2017,DO,,,,,,,"31,08",,"31,08",EUR,,0,0,708000,,,0,"31,08",,"31,08",EUR
1,,400000,C,103,CLIENTS,,2017,12,29/09/2017,617351,1746871,VEM,FACTC,.,,1,0,,WRF,699135,07/10/2017,DO,,,,,,,"64,16",,"64,16",EUR,,0,0,708000,,,0,"64,16",,"64,16",EUR
1,,400000,C,104,CLIENTS,,2017,12,08/09/2017,614709,1744229,VEM,FACTC,1710308100000,,1,0,,WRF,695766,17/09/2017,DO,,,,,,,"3437,41",,"3437,41",EUR,,0,0,746992,,,0,"3437,41",,"3437,41",EUR
1,,400000,C,104,CLIENTS,,2017,12,20/09/2017,615978,1745498,VEM,FACTC,1710308100000,,1,0,,WRF,698463,27/09/2017,DO,,,,,,,4931,,4931,EUR,,0,0,746992,,,0,4931,,4931,EUR
1,,400000,C,104,CLIENTS,,2017,12,29/09/2017,617352,1746872,VEM,FACTC,1710308100000,,1,0,,WRF,701806,07/10/2017,DO,,,,,,,"4877,93",,"4877,93",EUR,,0,0,746992,,,0,"4877,93",,"4877,93",EUR
1,,400000,C,107,CLIENTS,,2017,12,29/09/2017,617353,1746873,VEM,FACTC,.,,1,0,,WRF,699136,07/10/2017,DO,,,,,,,"31,11",,"31,11",EUR,,0,0,708000,,,0,"31,11",,"31,11",EUR
1,,400000,C,109,CLIENTS,,2017,12,29/09/2017,617354,1746874,VEM,FACTC,1710261107094,,1,0,,WRF,701807,07/10/2017,DO,,,,,,,"1130,83",,"1130,83",EUR,,0,0,708000,,,0,"1130,83",,"1130,83",EUR
1,,400000,C,111,CLIENTS,,2017,12,29/09/2017,617355,1746875,VEM,FACTC,1710129703898,,1,0,,WRF,701808,07/10/2017,DO,,,,,,,"1302,19",,"1302,19",EUR,,0,0,746992,,,0,"1302,19",,"1302,19",EUR
1,,400000,C,114,CLIENTS,,2017,12,29/09/2017,617356,1746876,VEM,FACTC,.,,1,0,,WRF,699137,07/10/2017,DO,,,,,,,"53,97",,"53,97",EUR,,0,0,708000,,,0,"53,97",,"53,97",EUR
1,,400000,C,119,CLIENTS,,2017,12,20/09/2017,615985,1745505,VEM,FACTC,1610108300000,,1,0,,VEM,1745505,27/09/2017,MA,,,,,,,"104,08",,"104,08",EUR,,0,0,700000,,,0,"104,08",,"104,08",EUR
1,,400000,C,129,CLIENTS,,2017,12,29/09/2017,617357,1746877,VEM,FACTC,.,,1,0,,WRF,699138,07/10/2017,DO,,,,,,,"141,44",,"141,44",EUR,,0,0,708000,,,0,"141,44",,"141,44",EUR
1,,400000,C,130,CLIENTS,,2017,12,29/09/2017,617358,1746878,VEM,FACTC,.,,1,0,,WRF,699139,07/10/2017,DO,,,,,,,"104,65",,"104,65",EUR,,0,0,708000,,,0,"104,65",,"104,65",EUR
1,,400000,C,133,CLIENTS,,2017,12,29/09/2017,617359,1746879,VEM,FACTC,1710217300026,,1,0,,VEM,1746879,07/10/2017,MA,,,,,,,"147,2",,"147,2",EUR,,0,0,708000,,,0,"147,2",,"147,2",EUR
1,,400000,C,135,CLIENTS,,2017,12,25/09/2017,54741,9175051,NCV,AVOIC,1710256300000,,1,0,,WRF,701809,07/10/2017,DO,,,,,,,,"15,74","-15,74",EUR,,0,0,708000,,,0,,"15,74","-15,74",EUR
1,,400000,C,135,CLIENTS,,2017,12,25/09/2017,54745,9175055,NCV,AVOIC,1710256300000,,1,0,,WRF,701809,07/10/2017,DO,,,,,,,,"9,24","-9,24",EUR,,0,0,708000,,,0,,"9,24","-9,24",EUR
1,,400000,C,135,CLIENTS,,2017,12,29/09/2017,617360,1746880,VEM,FACTC,1710256300061,,1,0,,WRF,701809,07/10/2017,DO,,,,,,,"901,34",,"901,34",EUR,,0,0,746992,,,0,"901,34",,"901,34",EUR
1,,400000,C,136,CLIENTS,,2017,12,29/09/2017,617361,1746881,VEM,FACTC,.,,1,0,,WRF,699140,07/10/2017,DO,,,,,,,"41,31",,"41,31",EUR,,0,0,708000,,,0,"41,31",,"41,31",EUR
1,,400000,C,144,CLIENTS,,2017,12,29/09/2017,617362,1746882,VEM,FACTC,.,,1,0,,WRF,699141,07/10/2017,DO,,,,,,,"36,69",,"36,69",EUR,,0,0,700000,,,0,"36,69",,"36,69",EUR
1,,400000,C,148,CLIENTS,,2017,12,29/09/2017,617363,1746883,VEM,FACTC,1710142300011,,1,0,,WRF,701810,07/10/2017,DO,,,,,,,"36,97",,"36,97",EUR,,0,0,746992,,,0,"36,97",,"36,97",EUR
1,,400000,C,150,CLIENTS,,2017,12,29/09/2017,617364,1746884,VEM,FACTC,.,,1,0,,WRF,699142,07/10/2017,DO,,,,,,,"22,93",,"22,93",EUR,,0,0,746992,,,0,"22,93",,"22,93",EUR
1,,400000,C,153,CLIENTS,,2017,12,29/09/2017,617365,1746885,VEM,FACTC,1710182600000,,1,0,,WRF,701811,07/10/2017,DO,,,,,,,"189,04",,"189,04",EUR,,0,0,700000,,,0,"189,04",,"189,04",EUR
1,,400000,C,155,CLIENTS,,2017,12,25/09/2017,54731,9175041,NCV,AVOIC,.,,1,0,,NCV,9175041,07/10/2017,DO,,,,,,,,"18,34","-18,34",EUR,,0,0,708000,,,0,,"18,34","-18,34",EUR
1,,400000,C,156,CLIENTS,,2017,12,08/09/2017,614727,1744247,VEM,FACTC,1710096600000,,1,0,,BNP,229,17/09/2017,MA,,,,,,,"272,76",,"272,76",EUR,,0,0,708000,,,0,"272,76",,"272,76",EUR
1,,400000,C,156,CLIENTS,,2017,12,20/09/2017,615999,1745519,VEM,FACTC,1710096600037,,1,0,,VEM,1745519,27/09/2017,MA,,,,,,,"292,66",,"292,66",EUR,,0,0,746992,,,0,"292,66",,"292,66",EUR
1,,400000,C,156,CLIENTS,,2017,12,29/09/2017,617366,1746886,VEM,FACTC,1610096600051,,1,0,,VEM,1746886,07/10/2017,MA,,,,,,,"237,9",,"237,9",EUR,,0,0,708000,,,0,"237,9",,"237,9",EUR
1,,400000,C,161,CLIENTS,,2017,12,29/09/2017,617367,1746887,VEM,FACTC,1710177703973,,1,0,,WRF,701812,07/10/2017,DO,,,,,,,"400,65",,"400,65",EUR,,0,0,708000,,,0,"400,65",,"400,65",EUR
1,,400000,C,162,CLIENTS,,2017,12,20/09/2017,616002,1745522,VEM,FACTC,1710301800000,,1,0,,VEM,1745522,27/09/2017,MA,,,,,,,"26,77",,"26,77",EUR,,0,0,700000,,,0,"26,77",,"26,77",EUR
1,,400000,C,165,CLIENTS,,2017,12,29/09/2017,617368,1746888,VEM,FACTC,.,,1,0,,WRF,699144,07/10/2017,DO,,,,,,,"68,01",,"68,01",EUR,,0,0,708000,,,0,"68,01",,"68,01",EUR
1,,400000,C,166,CLIENTS,,2017,12,29/09/2017,617369,1746889,VEM,FACTC,1610104900075,,1,0,,VEM,1746889,07/10/2017,MA,,,,,,,"522,72",,"522,72",EUR,,0,0,746992,,,0,"522,72",,"522,72",EUR
1,,400000,C,170,CLIENTS,,2017,12,29/09/2017,617371,1746891,VEM,FACTC,1710244600034,,1,0,,%NB,84602,07/10/2017,MA,,,,,,,"278,89",,"278,89",EUR,,0,0,708000,,,0,"278,89",,"278,89",EUR
1,,400000,C,174,CLIENTS,,2017,12,29/09/2017,617372,1746892,VEM,FACTC,.,,1,0,,WRF,699145,07/10/2017,DO,,,,,,,"31,98",,"31,98",EUR,,0,0,708000,,,0,"31,98",,"31,98",EUR
1,,400000,C,178,CLIENTS,,2017,12,29/09/2017,617373,1746893,VEM,FACTC,1710196500080,,1,0,,WRF,701813,07/10/2017,DO,,,,,,,"636,79",,"636,79",EUR,,0,0,708000,,,0,"636,79",,"636,79",EUR
1,,400000,C,183,CLIENTS,,2017,12,20/09/2017,616009,1745529,VEM,FACTC,1710244900020,,1,0,,VEM,1745529,27/09/2017,MA,,,,,,,"99,04",,"99,04",EUR,,0,0,746992,,,0,"99,04",,"99,04",EUR
1,,400000,C,183,CLIENTS,,2017,12,29/09/2017,617374,1746894,VEM,FACTC,1710244900025,,1,0,,VEM,1746894,07/10/2017,MA,,,,,,,"377,75",,"377,75",EUR,,0,0,708000,,,0,"377,75",,"377,75",EUR
1,,400000,C,187,CLIENTS,,2017,12,29/09/2017,617375,1746895,VEM,FACTC,.,,1,0,,WRF,699146,07/10/2017,DO,,,,,,,"15,69",,"15,69",EUR,,0,0,708000,,,0,"15,69",,"15,69",EUR
1,,400000,C,190,CLIENTS,,2017,12,29/09/2017,617376,1746896,VEM,FACTC,.,,1,0,,WRF,699147,07/10/2017,DO,,,,,,,"11,82",,"11,82",EUR,,0,0,708000,,,0,"11,82",,"11,82",EUR
1,,400000,C,200,CLIENTS,,2017,12,29/09/2017,617377,1746897,VEM,FACTC,.,,1,0,,WRF,699148,07/10/2017,DO,,,,,,,"219,14",,"219,14",EUR,,0,0,708000,,,0,"219,14",,"219,14",EUR
1,,400000,C,203,CLIENTS,,2017,12,29/09/2017,617378,1746898,VEM,FACTC,.,,1,0,,WRF,699149,07/10/2017,DO,,,,,,,"512,29",,"512,29",EUR,,0,0,746992,,,0,"512,29",,"512,29",EUR
1,,400000,C,206,CLIENTS,,2017,12,29/09/2017,617379,1746899,VEM,FACTC,.,,1,0,,WRF,699150,07/10/2017,DO,,,,,,,"34,19",,"34,19",EUR,,0,0,708000,,,0,"34,19",,"34,19",EUR
1,,400000,C,212,CLIENTS,,2017,12,30/09/2017,190,68,CEU,ODTRE,F[ 68,A valoir,1,0,,%NB,86098,30/09/2014,,,,,,,,,"1,62","-1,62",EUR,,0,0,570100,,,0,,"1,62","-1,62",EUR
1,,400000,C,212,CLIENTS,,2017,12,30/09/2017,190,68,CEU,ODTRE,F[ 68,A valoir,1,0,,%NB,86098,30/09/2014,,,,,,,,,"0,03","-0,03",EUR,,0,0,570100,,,0,,"0,03","-0,03",EUR
1,,400000,C,213,CLIENTS,,2017,12,29/09/2017,617381,1746901,VEM,FACTC,1710287007455,,1,0,,WRF,701814,07/10/2017,DO,,,,,,,"731,5",,"731,5",EUR,,0,0,746992,,,0,"731,5",,"731,5",EUR
1,,400000,C,214,CLIENTS,,2017,12,29/09/2017,617382,1746902,VEM,FACTC,1710307300000,,1,0,,WRF,701815,07/10/2017,DO,,,,,,,"70,65",,"70,65",EUR,,0,0,708000,,,0,"70,65",,"70,65",EUR
1,,400000,C,240,CLIENTS,,2017,12,29/09/2017,617384,1746904,VEM,FACTC,1710234600000,,1,0,,WRF,701816,07/10/2017,DO,,,,,,,"534,21",,"534,21",EUR,,0,0,746992,,,0,"534,21",,"534,21",EUR
1,,400000,C,242,CLIENTS,,2017,12,29/09/2017,617385,1746905,VEM,FACTC,1710314500000,,1,0,,WRF,701817,07/10/2017,DO,,,,,,,"385,7",,"385,7",EUR,,0,0,708000,,,0,"385,7",,"385,7",EUR
1,,400000,C,246,CLIENTS,,2017,12,29/09/2017,617386,1746906,VEM,FACTC,.,,1,0,,WRF,699151,07/10/2017,DO,,,,,,,"11,16",,"11,16",EUR,,0,0,708000,,,0,"11,16",,"11,16",EUR
1,,400000,C,249,CLIENTS,,2017,12,13/09/2017,54590,9174900,NCV,AVOIC,1710231700000,,1,0,,WRF,701818,27/09/2017,DO,,,,,,,,"43,47","-43,47",EUR,,0,0,708000,,,0,,"43,47","-43,47",EUR
1,,400000,C,249,CLIENTS,,2017,12,29/09/2017,617387,1746907,VEM,FACTC,1610231700000,,1,0,,WRF,701818,07/10/2017,DO,,,,,,,"508,18",,"508,18",EUR,,0,0,746992,,,0,"508,18",,"508,18",EUR
1,,400000,C,250,CLIENTS,,2017,12,29/09/2017,617388,1746908,VEM,FACTC,.,,1,0,,WRF,699152,07/10/2017,DO,,,,,,,"41,31",,"41,31",EUR,,0,0,708000,,,0,"41,31",,"41,31",EUR
1,,400000,C,252,CLIENTS,,2017,12,29/09/2017,617389,1746909,VEM,FACTC,.,,1,0,,WRF,699153,07/10/2017,DO,,,,,,,"66,03",,"66,03",EUR,,0,0,708000,,,0,"66,03",,"66,03",EUR
1,,400000,C,262,CLIENTS,,2017,12,25/09/2017,54730,9175040,NCV,AVOIC,.,,1,0,,WRF,699154,07/10/2017,DO,,,,,,,,"11,76","-11,76",EUR,,0,0,708000,,,0,,"11,76","-11,76",EUR
1,,400000,C,262,CLIENTS,,2017,12,29/09/2017,617390,1746910,VEM,FACTC,.,,1,0,,WRF,699154,07/10/2017,DO,,,,,,,"195,03",,"195,03",EUR,,0,0,708000,,,0,"195,03",,"195,03",EUR
1,,400000,C,268,CLIENTS,,2017,12,29/09/2017,617391,1746911,VEM,FACTC,.,,1,0,,WRF,699155,07/10/2017,DO,,,,,,,"78,05",,"78,05",EUR,,0,0,708000,,,0,"78,05",,"78,05",EUR
1,,400000,C,271,CLIENTS,,2017,12,29/09/2017,617392,1746912,VEM,FACTC,1710224200000,,1,0,,WRF,701819,07/10/2017,DO,,,,,,,"530,34",,"530,34",EUR,,0,0,746992,,,0,"530,34",,"530,34",EUR
1,,400000,C,272,CLIENTS,,2017,12,29/09/2017,617393,1746913,VEM,FACTC,.,,1,0,,WRF,699156,07/10/2017,DO,,,,,,,"28,8",,"28,8",EUR,,0,0,708000,,,0,"28,8",,"28,8",EUR
1,,400000,C,273,CLIENTS,,2017,12,29/09/2017,617394,1746914,VEM,FACTC,1710295400113,,1,0,,VEM,1746914,07/10/2017,MA,,,,,,,"126,15",,"126,15",EUR,,0,0,700000,,,0,"126,15",,"126,15",EUR
1,,400000,C,278,CLIENTS,,2017,12,29/09/2017,617395,1746915,VEM,FACTC,1710255000009,,1,0,,VEM,1746915,07/10/2017,MA,,,,,,,"290,85",,"290,85",EUR,,0,0,746992,,,0,"290,85",,"290,85",EUR
1,,400000,C,280,CLIENTS,,2017,12,29/09/2017,617396,1746916,VEM,FACTC,1710289505349,,1,0,,WRF,701820,07/10/2017,DO,,,,,,,"1477,31",,"1477,31",EUR,,0,0,746992,,,0,"1477,31",,"1477,31",EUR
1,,400000,C,281,CLIENTS,,2017,12,29/09/2017,617397,1746917,VEM,FACTC,.,,1,0,,WRF,699157,07/10/2017,DO,,,,,,,"97,1",,"97,1",EUR,,0,0,708000,,,0,"97,1",,"97,1",EUR
1,,400000,C,283,CLIENTS,,2017,12,08/09/2017,614763,1744283,VEM,FACTC,1710240797047,,1,0,,VEM,1744283,17/09/2017,MA,,,,,,,"1347,07",,"1347,07",EUR,,0,0,746992,,,0,"1347,07",,"1347,07",EUR
1,,400000,C,283,CLIENTS,,2017,12,20/09/2017,616034,1745554,VEM,FACTC,1710240707261,,1,0,,VEM,1745554,27/09/2017,MA,,,,,,,"1512,87",,"1512,87",EUR,,0,0,746992,,,0,"1512,87",,"1512,87",EUR
1,,400000,C,283,CLIENTS,,2017,12,29/09/2017,617398,1746918,VEM,FACTC,1710240797758,,1,0,,VEM,1746918,07/10/2017,MA,,,,,,,"2201,54",,"2201,54",EUR,,0,0,746992,,,0,"2201,54",,"2201,54",EUR
1,,400000,C,284,CLIENTS,,2017,12,29/09/2017,617399,1746919,VEM,FACTC,.,,1,0,,WRF,699158,07/10/2017,DO,,,,,,,"111,27",,"111,27",EUR,,0,0,708000,,,0,"111,27",,"111,27",EUR
1,,400000,C,286,CLIENTS,,2017,12,26/09/2017,54776,9175086,NCV,AVOIC,1710116900000,,1,0,,NCV,9175086,30/09/2017,MA,,,,,,,,"22,97","-22,97",EUR,,0,0,708000,,,0,,"22,97","-22,97",EUR
1,,400000,C,286,CLIENTS,,2017,12,29/09/2017,617401,1746921,VEM,FACTC,1710116900034,,1,0,,VEM,1746921,30/09/2017,MA,,,,,,,"72,57",,"72,57",EUR,,0,0,746992,,,0,"72,57",,"72,57",EUR
1,,400000,C,286,CLIENTS,,2017,12,29/09/2017,617402,1746922,VEM,FACTC,1710116900035,,1,0,,VEM,1746922,30/09/2017,MA,,,,,,,113,,113,EUR,,0,0,746992,,,0,113,,113,EUR
1,,400000,C,294,CLIENTS,,2017,12,25/09/2017,54746,9175056,NCV,AVOIC,171     00000,,1,0,,NCV,9175056,07/10/2017,DO,,,,,,,,"56,3","-56,3",EUR,,0,0,700000,,,0,,"56,3","-56,3",EUR
1,,400000,C,294,CLIENTS,,2017,12,29/09/2017,617403,1746923,VEM,FACTC,171     00000,,1,0,,NCV,9175056,07/10/2017,DO,,,,,,,"50,97",,"50,97",EUR,,0,0,708000,,,0,"50,97",,"50,97",EUR
