Ste,Et,Cpt gen.,Nat,Auxiliaire,Libelle CG,Libelle(suite),Exer,Pr,Dt piece,Chrono,n[piece,Jrn,Type,Libelle 1,Libelle 2,Et Pce,Nat pie,N[audit,Jrn ref,Refer,Echeance,MR,Nat,Cpt ana,Nat ana -2-,  Compte analytique   rang 2,Nat ana -3-,  Compte analytique   rang 3,Debit,Credit,Solde,Dev,L,L/P,n[conso,Cg c/partie,Cte Auxil c/partie,Reg TVA,Tx TVA,Debit devise,credit devise,Solde Dev.,Dev
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,94631,175,ACM,FACTF,470009179,,1,0,,ACM,143,25/04/2018,VM,,,,,,,,"14182,24","-14182,24",EUR,,0,0,757000,,,0,,"14182,24","-14182,24",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,94632,176,ACM,FACTF,470009180,,1,0,,ACM,143,25/04/2018,VM,,,,,,,,"716,49","-716,49",EUR,,0,0,757000,,,0,,"716,49","-716,49",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94812,177,ACM,FACTF,470009170,,1,0,,ACM,143,25/04/2018,VM,,,,,,,,"32181,8","-32181,8",EUR,,0,0,757000,,,0,,"32181,8","-32181,8",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94913,278,ACM,FACTF,470009219,,1,0,,ACM,143,30/04/2018,VM,,,,,,,,"20204,41","-20204,41",EUR,,0,0,757000,,,0,,"20204,41","-20204,41",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95010,464,ACM,FACTF,470009234,,1,0,,ACM,464,01/05/2018,VM,,,,,,,,"14704,28","-14704,28",EUR,,0,0,757000,,,0,,"14704,28","-14704,28",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95014,468,ACM,FACTF,470009255,,1,0,,ACM,468,03/05/2018,VM,,,,,,,,"13380,86","-13380,86",EUR,,0,0,757000,,,0,,"13380,86","-13380,86",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95028,488,ACM,FACTF,470009300,,1,0,,ACM,488,07/05/2018,VM,,,,,,,,"35916,41","-35916,41",EUR,,0,0,757000,,,0,,"35916,41","-35916,41",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95029,489,ACM,FACTF,470009299,,1,0,,ACM,489,07/05/2018,VM,,,,,,,,"1166,2","-1166,2",EUR,,0,0,757000,,,0,,"1166,2","-1166,2",EUR
1,,440000,FOU,71100,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95091,548,ACM,FACTF,470009350,,1,0,,ACM,548,09/05/2018,VM,,,,,,,,"19888,51","-19888,51",EUR,,0,0,757000,,,0,,"19888,51","-19888,51",EUR
1,,440000,FOU,71155,FOURNISSEURS MARCHANDISES,,2018,7,01/04/2018,19699,8070059,AC,FACTF,196.,,1,0,,PBN,27225,17/04/2018,SE,,,,,,,,"40,66","-40,66",EUR,,0,0,604900,,,0,,"40,66","-40,66",EUR
1,,440000,FOU,71155,FOURNISSEURS MARCHANDISES,,2018,7,26/04/2018,3694,81,DEX,ODTRE,201804261656312,F196 001,1,0,,DEX,81,26/04/2018,,,,,,,,"40,66",,"40,66",EUR,,0,0,550050,,,0,"40,66",,"40,66",EUR
1,,440000,FOU,71212,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94718,42,ACM,FACTF,18003168,,1,0,,PBN,27226,04/05/2018,SE,,,,,,,,"267,7","-267,7",EUR,,0,0,604100,,,0,,"267,7","-267,7",EUR
1,,440000,FOU,71212,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94994,485,ACM,FACTF,18003875,,1,0,,ACM,485,23/05/2018,SE,,,,,,,,"398,88","-398,88",EUR,,0,0,604100,,,0,,"398,88","-398,88",EUR
1,,440000,FOU,71409,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94723,180,ACM,FACTF,201810866,,1,0,,ACM,180,11/05/2018,MA,,,,,,,,322,-322,EUR,,0,0,604900,,,0,,322,-322,EUR
1,,440000,FOU,73657,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94740,250,ACM,FACTF,21815269,,1,0,,ACM,250,16/05/2018,SE,,,,,,,,"4456,74","-4456,74",EUR,,0,0,604000,,,0,,"4456,74","-4456,74",EUR
1,,440000,FOU,73657,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95055,518,ACM,FACTF,21816555,,1,0,,ACM,518,24/05/2018,SE,,,,,,,,"754,27","-754,27",EUR,,0,0,604000,,,0,,"754,27","-754,27",EUR
1,,440000,FOU,73657,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95077,4,ACM,FACTF,21817267,,1,0,,ACM,4,27/05/2018,SE,,,,,,,,"752,89","-752,89",EUR,,0,0,604000,,,0,,"752,89","-752,89",EUR
1,,440000,FOU,73684,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95094,551,ACM,FACTF,522733,,1,0,,ACM,551,25/05/2018,SE,,,,,,,,"216,4","-216,4",EUR,,0,0,604100,,,0,,"216,4","-216,4",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94730,19,ACM,FACTF,2370523,,1,0,,PBN,27229,13/04/2018,SE,,,,,,,,"462,93","-462,93",EUR,,0,0,604100,,,0,,"462,93","-462,93",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94731,20,ACM,FACTF,2370524,,1,0,,PBN,27229,13/04/2018,SE,,,,,,,,"2643,25","-2643,25",EUR,,0,0,604100,,,0,,"2643,25","-2643,25",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94739,218,ACM,FACTF,2370565,,1,0,,PBN,27229,19/04/2018,SE,,,,,,,,"565,18","-565,18",EUR,,0,0,604100,,,0,,"565,18","-565,18",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94742,1,ACM,FACTF,2370480,,1,0,,PBN,27229,07/04/2018,SE,,,,,,,,"2268,01","-2268,01",EUR,,0,0,604100,,,0,,"2268,01","-2268,01",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94743,223,ACM,FACTF,2370566,,1,0,,PBN,27229,19/04/2018,SE,,,,,,,,"3156,48","-3156,48",EUR,,0,0,604100,,,0,,"3156,48","-3156,48",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94991,469,ACM,FACTF,2370667,,1,0,,PCG,27316,29/04/2018,SE,,,,,,,,"3181,68","-3181,68",EUR,,0,0,604100,,,0,,"3181,68","-3181,68",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94992,471,ACM,FACTF,2370666,,1,0,,PCG,27316,29/04/2018,SE,,,,,,,,"491,11","-491,11",EUR,,0,0,604100,,,0,,"491,11","-491,11",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94993,472,ACM,FACTF,2370665,,1,0,,PCG,27316,29/04/2018,SE,,,,,,,,"11,03","-11,03",EUR,,0,0,604100,,,0,,"11,03","-11,03",EUR
1,,440000,FOU,73940,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95048,511,ACM,FACTF,2370193,,1,0,,PCG,27316,05/03/2018,SE,,,,,,,,"152,52","-152,52",EUR,,0,0,604100,,,0,,"152,52","-152,52",EUR
1,,440000,FOU,74026,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94642,256,ACM,FACTF,FA49809,,1,0,,PBN,27230,23/04/2018,SE,,,,,,,,"280,04","-280,04",EUR,,0,0,604900,,,0,,"280,04","-280,04",EUR
1,,440000,FOU,74026,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95009,459,ACM,FACTF,FA50035,,1,0,,PCG,27317,03/05/2018,SE,,,,,,,,"38,6","-38,6",EUR,,0,0,604900,,,0,,"38,6","-38,6",EUR
1,,440000,FOU,74130,FOURNISSEURS MARCHANDISES,,2018,7,20/04/2018,19711,8070071,AC,FACTF,2018/2140,MATERNE-DORMAL,1,0,,AC,2018/21,31/05/2018,SE,,,,,,,,"294,74","-294,74",EUR,,0,0,611000,,,0,,"294,74","-294,74",EUR
1,,440000,FOU,74130,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94868,371,ACM,FACTF,20182139,,1,0,,ACM,371,31/05/2018,SE,,,,,,,,"362,09","-362,09",EUR,,0,0,604000,,,0,,"362,09","-362,09",EUR
1,,440000,FOU,74147,FOURNISSEURS MARCHANDISES,,2018,7,01/04/2018,95111,543,ACM,FACTF,1807091,MEDIPOST,1,0,,PCG,27319,01/05/2018,SE,,,,,,,,"24,19","-24,19",EUR,,0,0,604000,,,0,,"24,19","-24,19",EUR
1,,440000,FOU,74147,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94984,463,ACM,FACTF,1810930,,1,0,,PBN,27232,06/05/2018,SE,,,,,,,,"46,92","-46,92",EUR,,0,0,604000,,,0,,"46,92","-46,92",EUR
1,,440000,FOU,74147,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95060,523,ACM,FACTF,1812936,,1,0,,ACM,523,25/05/2018,SE,,,,,,,,"41,49","-41,49",EUR,,0,0,604000,,,0,,"41,49","-41,49",EUR
1,,440000,FOU,74154,FOURNISSEURS MARCHANDISES,,2018,7,26/04/2018,94803,226,ACM,FACTF,18457847,,1,0,,PCG,27320,10/05/2018,SE,,,,,,,,"49,6","-49,6",EUR,,0,0,604100,,,0,,"49,6","-49,6",EUR
1,,440000,FOU,74157,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94811,162,ACM,FACTF,910177610,,1,0,,PCG,27321,10/05/2018,SE,,,,,,,,"89,89","-89,89",EUR,,0,0,604000,,,0,,"89,89","-89,89",EUR
1,,440000,FOU,74157,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94866,367,ACM,FACTF,910178180,,1,0,,ACM,367,20/05/2018,SE,,,,,,,,"524,18","-524,18",EUR,,0,0,613136,,,0,,"524,18","-524,18",EUR
1,,440000,FOU,74157,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95072,539,ACM,FACTF,910178973,,1,0,,ACM,539,30/05/2018,SE,,,,,,,,"493,92","-493,92",EUR,,0,0,604000,,,0,,"493,92","-493,92",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94942,386,ACM,FACTF,20180696,,1,0,,PBN,27235,28/04/2018,SE,,,,,,,,"1516,26","-1516,26",EUR,,0,0,604000,,,0,,"1516,26","-1516,26",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94943,387,ACM,FACTF,20180758,,1,0,,PBN,27235,06/05/2018,SE,,,,,,,,"65,34","-65,34",EUR,,0,0,604000,,,0,,"65,34","-65,34",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94945,389,ACM,FACTF,20180826,,1,0,,ACM,389,19/05/2018,SE,,,,,,,,"2626,62","-2626,62",EUR,,0,0,604000,,,0,,"2626,62","-2626,62",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94946,390,ACM,FACTF,20180829,,1,0,,ACM,390,19/05/2018,SE,,,,,,,,"2310,3","-2310,3",EUR,,0,0,604000,,,0,,"2310,3","-2310,3",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94947,391,ACM,FACTF,20180827,,1,0,,ACM,391,19/05/2018,SE,,,,,,,,"723,88","-723,88",EUR,,0,0,604000,,,0,,"723,88","-723,88",EUR
1,,440000,FOU,74158,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94948,392,ACM,FACTF,20180828,,1,0,,ACM,392,19/05/2018,SE,,,,,,,,"11,5","-11,5",EUR,,0,0,604000,,,0,,"11,5","-11,5",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94599,63,ACM,FACTF,1070695346,,1,0,,PBN,27237,05/05/2018,SE,,,,,,,,"290,43","-290,43",EUR,,0,0,604000,,,0,,"290,43","-290,43",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94600,64,ACM,FACTF,1070695345,,1,0,,PBN,27237,05/05/2018,SE,,,,,,,,"8,42","-8,42",EUR,,0,0,604000,,,0,,"8,42","-8,42",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94601,92,ACM,FACTF,1070695778,,1,0,,PBN,27237,06/05/2018,SE,,,,,,,,"27,79","-27,79",EUR,,0,0,604000,,,0,,"27,79","-27,79",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94602,99,ACM,FACTF,1070695779,,1,0,,PBN,27237,06/05/2018,SE,,,,,,,,"897,12","-897,12",EUR,,0,0,604000,,,0,,"897,12","-897,12",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94609,148,ACM,FACTF,1070696731,,1,0,,PCG,27322,10/05/2018,SE,,,,,,,,"65,15","-65,15",EUR,,0,0,604000,,,0,,"65,15","-65,15",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94610,149,ACM,FACTF,1070696732,,1,0,,PCG,27322,10/05/2018,SE,,,,,,,,"109,2","-109,2",EUR,,0,0,604000,,,0,,"109,2","-109,2",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,26/04/2018,94806,275,ACM,FACTF,1070699250,,1,0,,ACM,275,17/05/2018,SE,,,,,,,,"65,15","-65,15",EUR,,0,0,604000,,,0,,"65,15","-65,15",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,26/04/2018,94807,279,ACM,FACTF,1070699251,,1,0,,ACM,279,17/05/2018,SE,,,,,,,,"1,12","-1,12",EUR,,0,0,490810,,,0,,"1,12","-1,12",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95026,486,ACM,FACTF,1070701379,,1,0,,ACM,486,23/05/2018,SE,,,,,,,,"150,73","-150,73",EUR,,0,0,604000,,,0,,"150,73","-150,73",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95032,493,ACM,FACTF,1070702015,,1,0,,ACM,493,24/05/2018,SE,,,,,,,,"285,62","-285,62",EUR,,0,0,604000,,,0,,"285,62","-285,62",EUR
1,,440000,FOU,74215,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95064,528,ACM,FACTF,1070703288,,1,0,,ACM,528,26/05/2018,SE,,,,,,,,"355,86","-355,86",EUR,,0,0,604000,,,0,,"355,86","-355,86",EUR
1,,440000,FOU,74290,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94999,18,ACM,FACTF,6765,,1,0,,PCG,27323,10/04/2018,SE,,,,,,,,"132,68","-132,68",EUR,,0,0,604000,,,0,,"132,68","-132,68",EUR
1,,440000,FOU,74290,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95000,144,ACM,FACTF,6776,,1,0,,PCG,27323,17/04/2018,SE,,,,,,,,"482,87","-482,87",EUR,,0,0,604000,,,0,,"482,87","-482,87",EUR
1,,440000,FOU,74303,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,3563,8070023,OD,OD,reg ACM 7/579,diff s.paiement,1,0,,OD,8070023,30/04/2018,,,,,,,,"61,19",,"61,19",EUR,,0,0,604200,,,0,"61,19",,"61,19",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94598,28,ACM,FACTF,47298,,1,0,,PBN,27238,03/05/2018,SE,,,,,,,,"52,27","-52,27",EUR,,0,0,604000,,,0,,"52,27","-52,27",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94604,120,ACM,FACTF,47342,,1,0,,PCG,27324,09/05/2018,SE,,,,,,,,"20,26","-20,26",EUR,,0,0,604000,,,0,,"20,26","-20,26",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94605,121,ACM,FACTF,47341,,1,0,,PCG,27324,09/05/2018,SE,,,,,,,,"40,37","-40,37",EUR,,0,0,490810,,,0,,"40,37","-40,37",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94606,122,ACM,FACTF,47340,,1,0,,PCG,27324,09/05/2018,SE,,,,,,,,"221,14","-221,14",EUR,,0,0,604000,,,0,,"221,14","-221,14",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94613,167,ACM,FACTF,47386,,1,0,,PCG,27324,11/05/2018,SE,,,,,,,,"150,67","-150,67",EUR,,0,0,604000,,,0,,"150,67","-150,67",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94709,267,ACM,FACTF,47475,,1,0,,ACM,267,17/05/2018,SE,,,,,,,,"191,65","-191,65",EUR,,0,0,604000,,,0,,"191,65","-191,65",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94713,286,ACM,FACTF,47517,,1,0,,ACM,286,18/05/2018,SE,,,,,,,,"11,74","-11,74",EUR,,0,0,604000,,,0,,"11,74","-11,74",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94835,287,ACM,FACTF,47516,,1,0,,ACM,287,18/05/2018,SE,,,,,,,,"23,47","-23,47",EUR,,0,0,604000,,,0,,"23,47","-23,47",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94840,298,ACM,FACTF,47540,,1,0,,ACM,298,19/05/2018,SE,,,,,,,,"157,83","-157,83",EUR,,0,0,604000,,,0,,"157,83","-157,83",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94971,432,ACM,FACTF,47577,,1,0,,ACM,432,24/05/2018,SE,,,,,,,,"146,74","-146,74",EUR,,0,0,604000,,,0,,"146,74","-146,74",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94976,449,ACM,FACTF,47607,,1,0,,ACM,449,25/05/2018,SE,,,,,,,,"229,43","-229,43",EUR,,0,0,604000,,,0,,"229,43","-229,43",EUR
1,,440000,FOU,74308,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94981,458,ACM,FACTF,47611,,1,0,,ACM,458,25/05/2018,SE,,,,,,,,"78,5","-78,5",EUR,,0,0,604000,,,0,,"78,5","-78,5",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94597,26,ACM,FACTF,47299,,1,0,,PBN,27239,03/05/2018,SE,,,,,,,,"271,21","-271,21",EUR,,0,0,604000,,,0,,"271,21","-271,21",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94603,119,ACM,FACTF,47351,,1,0,,PCG,27325,09/05/2018,SE,,,,,,,,"914,98","-914,98",EUR,,0,0,604000,,,0,,"914,98","-914,98",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94607,123,ACM,FACTF,47339,,1,0,,PCG,27325,09/05/2018,SE,,,,,,,,"20,33","-20,33",EUR,,0,0,604000,,,0,,"20,33","-20,33",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94608,124,ACM,FACTF,47338,,1,0,,PCG,27325,09/05/2018,SE,,,,,,,,"20,33","-20,33",EUR,,0,0,604000,,,0,,"20,33","-20,33",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94614,170,ACM,FACTF,47387,,1,0,,PCG,27325,11/05/2018,SE,,,,,,,,"235,58","-235,58",EUR,,0,0,604000,,,0,,"235,58","-235,58",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94615,190,ACM,FACTF,47398,,1,0,,PCG,27325,12/05/2018,SE,,,,,,,,"79,65","-79,65",EUR,,0,0,604000,,,0,,"79,65","-79,65",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94616,191,ACM,FACTF,47397,,1,0,,PCG,27325,12/05/2018,SE,,,,,,,,"2,87","-2,87",EUR,,0,0,604000,,,0,,"2,87","-2,87",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94617,192,ACM,FACTF,47396,,1,0,,PCG,27325,12/05/2018,SE,,,,,,,,"4,68","-4,68",EUR,,0,0,604000,,,0,,"4,68","-4,68",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94704,253,ACM,FACTF,47456,,1,0,,ACM,253,16/05/2018,SE,,,,,,,,"676,89","-676,89",EUR,,0,0,604000,,,0,,"676,89","-676,89",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94710,276,ACM,FACTF,47474,,1,0,,ACM,276,17/05/2018,SE,,,,,,,,"137,04","-137,04",EUR,,0,0,604000,,,0,,"137,04","-137,04",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94711,284,ACM,FACTF,47515,,1,0,,ACM,284,18/05/2018,SE,,,,,,,,"6,69","-6,69",EUR,,0,0,604000,,,0,,"6,69","-6,69",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,23/04/2018,94712,285,ACM,FACTF,47518,,1,0,,ACM,285,18/05/2018,SE,,,,,,,,"6,18","-6,18",EUR,,0,0,604000,,,0,,"6,18","-6,18",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94839,297,ACM,FACTF,47539,,1,0,,ACM,297,19/05/2018,SE,,,,,,,,"704,09","-704,09",EUR,,0,0,604000,,,0,,"704,09","-704,09",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94970,431,ACM,FACTF,47576,,1,0,,ACM,431,24/05/2018,SE,,,,,,,,"211,53","-211,53",EUR,,0,0,604000,,,0,,"211,53","-211,53",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94977,450,ACM,FACTF,47608,,1,0,,ACM,450,25/05/2018,SE,,,,,,,,"234,62","-234,62",EUR,,0,0,604000,,,0,,"234,62","-234,62",EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94978,451,ACM,FACTF,47609,,1,0,,ACM,451,25/05/2018,SE,,,,,,,,18,-18,EUR,,0,0,604000,,,0,,18,-18,EUR
1,,440000,FOU,74312,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94980,457,ACM,FACTF,47610,,1,0,,ACM,457,25/05/2018,SE,,,,,,,,"5,64","-5,64",EUR,,0,0,604000,,,0,,"5,64","-5,64",EUR
1,,440000,FOU,74578,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95018,475,ACM,FACTF,FA18239,,1,0,,ACM,475,19/05/2018,SE,,,,,,,,"66,63","-66,63",EUR,,0,0,604900,,,0,,"66,63","-66,63",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94848,323,ACM,FACTF,201804054,,1,0,,ACM,323,31/05/2018,SE,,,,,,,,"3304,05","-3304,05",EUR,,0,0,604100,,,0,,"3304,05","-3304,05",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95039,500,ACM,FACTF,201804228,,1,0,,ACM,500,31/05/2018,SE,,,,,,,,"2305,69","-2305,69",EUR,,0,0,604100,,,0,,"2305,69","-2305,69",EUR
1,,440000,FOU,76105,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95129,241,ACM,FACTF,201804010,,1,0,,ACM,241,31/05/2018,SE,,,,,,,,"3404,6","-3404,6",EUR,,0,0,604100,,,0,,"3404,6","-3404,6",EUR
1,,440000,FOU,76215,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,19754,8070114,AC,FACTF,1803995,OKE-AUTO GEEL,1,0,,AC,1803995,16/05/2018,MM,,,,,,,,"68,07","-68,07",EUR,,0,0,611000,,,0,,"68,07","-68,07",EUR
1,,440000,FOU,77020,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94958,412,ACM,FACTF,18716,,1,0,,ACM,412,23/05/2018,SE,,,,,,,,"423,36","-423,36",EUR,,0,0,604100,,,0,,"423,36","-423,36",EUR
1,,440000,FOU,77020,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95115,247,ACM,FACTF,18706,,1,0,,PCG,27327,13/05/2018,SE,,,,,,,,"911,27","-911,27",EUR,,0,0,604100,,,0,,"911,27","-911,27",EUR
1,,440000,FOU,77050,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94837,293,ACM,FACTF,117,,1,0,,PBN,27243,25/04/2018,SE,,,,,,,,"1793,88","-1793,88",EUR,,0,0,604100,,,0,,"1793,88","-1793,88",EUR
1,,440000,FOU,77316,FOURNISSEURS MARCHANDISES,,2018,7,19/04/2018,94612,165,ACM,FACTF,2559669,,1,0,,ACM,165,26/05/2018,SE,,,,,,,,"6135,83","-6135,83",EUR,,0,0,604900,,,0,,"6135,83","-6135,83",EUR
1,,440000,FOU,77316,FOURNISSEURS MARCHANDISES,,2018,7,24/04/2018,94741,269,ACM,FACTF,2561486,,1,0,,ACM,269,01/06/2018,SE,,,,,,,,"234,87","-234,87",EUR,,0,0,604100,,,0,,"234,87","-234,87",EUR
1,,440000,FOU,77316,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,94974,436,ACM,FACTF,2563607,,1,0,,ACM,436,08/06/2018,SE,,,,,,,,"5601,52","-5601,52",EUR,,0,0,604900,,,0,,"5601,52","-5601,52",EUR
1,,440000,FOU,77320,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95127,578,ACM,FACTF,15735,,1,0,,ACM,578,30/05/2018,SE,,,,,,,,"69,81","-69,81",EUR,,0,0,604000,,,0,,"69,81","-69,81",EUR
1,,440000,FOU,77420,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94842,312,ACM,FACTF,FVPH20181386,,1,0,,PBN,27246,24/04/2018,SE,,,,,,,,2910,-2910,EUR,,0,0,604000,,,0,,2910,-2910,EUR
1,,440000,FOU,77420,FOURNISSEURS MARCHANDISES,,2018,7,30/04/2018,95089,545,ACM,FACTF,FVPH20181642,,1,0,,PCG,27329,09/05/2018,SE,,,,,,,,"4439,59","-4439,59",EUR,,0,0,604000,,,0,,"4439,59","-4439,59",EUR
1,,440000,FOU,77596,FOURNISSEURS MARCHANDISES,,2018,7,27/04/2018,94827,81,ACM,FACTF,2018045030,,1,0,,PBN,27247,05/05/2018,SE,,,,,,,,137,-137,EUR,,0,0,604900,,,0,,137,-137,EUR
