id,name/id,product_code,price,min_qty_sale,product_tmpl_id/id,discount_sale,discount_purchase,date_start,date_end,ratio_main_product,ratio_promotional_product
__import__.supplierinfo_promo_60422-3367612-20160101,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-3367612-20160601,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-3367612-20160801,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2016-08-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-3367612-20170101,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-3367612-20170201,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,30.00,30.00,2017-02-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3367612-20171101,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2017-11-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-3367612-20180101,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-3367612-20180301,__import__.supplier_60422,033992,196.08,1,__import__.product_3367612_product_template,20.00,20.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3367620-20160101,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,5.00,5.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-3367620-20160601,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,5.00,5.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-3367620-20170101,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,5.00,5.00,2017-01-01,2017-04-30,0,0
__import__.supplierinfo_promo_60422-3367620-20170901,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,15.00,15.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-3367620-20171001,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,5.00,5.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_60422-3367620-20180101,__import__.supplier_60422,033675,190.58,1,__import__.product_3367620_product_template,5.00,5.00,2018-01-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3381266-20160101,__import__.supplier_60422,3381266,40.52,1,__import__.product_3381266_product_template,0,0,2016-01-01,2016-04-30,4,1
__import__.supplierinfo_promo_60422-3381266-20160901,__import__.supplier_60422,3381266,40.52,1,__import__.product_3381266_product_template,0,0,2016-09-01,2016-12-15,4,1
__import__.supplierinfo_promo_60422-3381266-20170101,__import__.supplier_60422,3381266,40.52,1,__import__.product_3381266_product_template,0,0,2017-01-01,2017-01-24,4,1
__import__.supplierinfo_promo_60422-3381266-20170125,__import__.supplier_60422,3381266,40.52,1,__import__.product_3381266_product_template,20.00,20.00,2017-01-25,2017-03-31,0,0
__import__.supplierinfo_promo_60422-3381266-20170501,__import__.supplier_60422,3381266,40.52,1,__import__.product_3381266_product_template,20.00,20.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3381274-20160101,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-3381274-20160701,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2016-07-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-3381274-20170101,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2017-01-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3381274-20170901,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2017-09-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-3381274-20180201,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-3381274-20180401,__import__.supplier_60422,041868,198.55,1,__import__.product_3381274_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3381282-20160101,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-3381282-20160701,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2016-07-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-3381282-20170101,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2017-01-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3381282-20170901,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2017-09-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-3381282-20180201,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-3381282-20180401,__import__.supplier_60422,041867,397.10,1,__import__.product_3381282_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3381290-20160101,__import__.supplier_60422,3381290,72.92,1,__import__.product_3381290_product_template,0,0,2016-01-01,2016-04-30,4,1
__import__.supplierinfo_promo_60422-3381290-20160901,__import__.supplier_60422,3381290,72.92,1,__import__.product_3381290_product_template,0,0,2016-09-01,2016-12-15,4,1
__import__.supplierinfo_promo_60422-3381290-20170101,__import__.supplier_60422,3381290,72.92,1,__import__.product_3381290_product_template,0,0,2017-01-01,2017-01-24,4,1
__import__.supplierinfo_promo_60422-3381290-20170125,__import__.supplier_60422,3381290,72.92,1,__import__.product_3381290_product_template,20.00,20.00,2017-01-25,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3381308-20160101,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2016-01-01,2016-04-30,0,0
__import__.supplierinfo_promo_60422-3381308-20160701,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2016-07-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-3381308-20170101,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2017-01-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3381308-20170901,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2017-09-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-3381308-20180201,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-3381308-20180401,__import__.supplier_60422,041869,357.31,1,__import__.product_3381308_product_template,20.00,20.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3381340-20160101,__import__.supplier_60422,3381340,81.04,1,__import__.product_3381340_product_template,0,0,2016-01-01,2016-04-30,4,1
__import__.supplierinfo_promo_60422-3381340-20160901,__import__.supplier_60422,3381340,81.04,1,__import__.product_3381340_product_template,0,0,2016-09-01,2016-12-15,4,1
__import__.supplierinfo_promo_60422-3381340-20170101,__import__.supplier_60422,3381340,81.04,1,__import__.product_3381340_product_template,0,0,2017-01-01,2017-01-24,4,1
__import__.supplierinfo_promo_60422-3381340-20170125,__import__.supplier_60422,3381340,81.04,1,__import__.product_3381340_product_template,20.00,20.00,2017-01-25,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3411824-20171001,__import__.supplier_60422,033906,8.87,1,__import__.product_3411824_product_template,10.00,10.00,2017-10-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-3411824-20180201,__import__.supplier_60422,033906,8.87,1,__import__.product_3411824_product_template,10.00,10.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-3411824-20180401,__import__.supplier_60422,033906,8.87,1,__import__.product_3411824_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3458536-20161215,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2016-12-15,2016-12-15,0,0
__import__.supplierinfo_promo_60422-3458536-20170101,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2017-01-01,2017-02-28,0,0
__import__.supplierinfo_promo_60422-3458536-20170301,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-3458536-20170501,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-3458536-20170701,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-3458536-20170901,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2017-09-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-3458536-20180101,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-3458536-20180301,__import__.supplier_60422,034007,49.97,1,__import__.product_3458536_product_template,40.00,40.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3562154-20170701,__import__.supplier_60422,034109,12.39,1,__import__.product_3562154_product_template,10.00,10.00,2017-07-01,2017-08-31,0,0
__import__.supplierinfo_promo_60422-3562154-20180401,__import__.supplier_60422,034109,12.39,1,__import__.product_3562154_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-3562162-20170701,__import__.supplier_60422,034110,17.90,1,__import__.product_3562162_product_template,10.00,10.00,2017-07-01,2017-08-31,0,0
__import__.supplierinfo_promo_60422-3562162-20180401,__import__.supplier_60422,034110,17.90,1,__import__.product_3562162_product_template,10.00,10.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5044142-20160101,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-5044142-20160301,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-5044142-20160501,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-5044142-20160701,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-5044142-20160901,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-5044142-20161101,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-5044142-20170101,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-5044142-20170301,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5044142-20170501,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-5044142-20170701,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-5044142-20171001,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,50.00,50.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5044142-20180101,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-5044142-20180301,__import__.supplier_60422,034003,10.30,1,__import__.product_5044142_product_template,40.00,40.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5044143-20160101,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-5044143-20160301,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-5044143-20160501,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-5044143-20160701,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-5044143-20160901,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-5044143-20161101,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-5044143-20170101,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-5044143-20170301,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5044143-20170501,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-5044143-20170701,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-5044143-20171001,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5044143-20180101,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-5044143-20180301,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_60422-5044143-20180401,__import__.supplier_60422,034004,18.31,1,__import__.product_5044143_product_template,40.00,40.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5044144-20160101,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-01-01,2016-01-31,0,0
__import__.supplierinfo_promo_60422-5044144-20160301,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-5044144-20160501,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-5044144-20160701,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-5044144-20160901,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-5044144-20161101,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2016-11-01,2016-11-30,0,0
__import__.supplierinfo_promo_60422-5044144-20170101,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2017-01-01,2017-01-31,0,0
__import__.supplierinfo_promo_60422-5044144-20170301,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5044144-20170501,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2017-05-01,2017-05-31,0,0
__import__.supplierinfo_promo_60422-5044144-20170701,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-5044144-20171001,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5044144-20180101,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2018-01-01,2018-01-31,0,0
__import__.supplierinfo_promo_60422-5044144-20180301,__import__.supplier_60422,034005,36.41,1,__import__.product_5044144_product_template,50.00,50.00,2018-03-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5047500-20160701,__import__.supplier_60422,033995,92.26,1,__import__.product_5047500_product_template,5.00,5.00,2016-07-01,2016-07-31,0,0
__import__.supplierinfo_promo_60422-5047500-20170701,__import__.supplier_60422,033995,92.26,1,__import__.product_5047500_product_template,5.00,5.00,2017-07-01,2017-07-31,0,0
__import__.supplierinfo_promo_60422-5070403-20160301,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-5070403-20160601,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-5070403-20160901,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-5070403-20161201,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5070403-20170301,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5070403-20170601,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5070403-20170901,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5070403-20171201,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5070403-20180301,__import__.supplier_60422,032033,41.31,1,__import__.product_5070403_product_template,10.00,10.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_60422-5090313-20161201,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5090313-20170301,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5090313-20170601,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5090313-20170901,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,30.00,30.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5090313-20171001,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,40.00,40.00,2017-10-01,2017-10-31,0,0
__import__.supplierinfo_promo_60422-5090313-20171201,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,50.00,50.00,2017-12-01,2017-12-06,0,0
__import__.supplierinfo_promo_60422-5090313-20171207,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,35.00,35.00,2017-12-07,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5090313-20180201,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,35.00,35.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-5090313-20180401,__import__.supplier_60422,033535,81.20,1,__import__.product_5090313_product_template,35.00,35.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5090321-20161201,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5090321-20170301,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5090321-20170601,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5090321-20170901,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,30.00,30.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5090321-20171001,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,40.00,40.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5090321-20171201,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,35.00,35.00,2017-12-01,2017-12-06,0,0
__import__.supplierinfo_promo_60422-5090321-20171207,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,50.00,50.00,2017-12-07,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5090321-20180201,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,40.00,40.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-5090321-20180401,__import__.supplier_60422,033537,45.50,1,__import__.product_5090321_product_template,40.00,40.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5090339-20161201,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5090339-20170301,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5090339-20170601,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5090339-20170901,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,30.00,30.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5090339-20171001,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,35.00,35.00,2017-10-01,2017-12-06,0,0
__import__.supplierinfo_promo_60422-5090339-20171207,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,35.00,35.00,2017-12-07,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5090339-20180201,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,35.00,35.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-5090339-20180401,__import__.supplier_60422,033538,34.72,1,__import__.product_5090339_product_template,35.00,35.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5090354-20161201,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5090354-20170301,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5090354-20170601,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5090354-20170901,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,30.00,30.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5090354-20171001,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,45.00,45.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5090354-20171201,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,50.00,50.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5090354-20180401,__import__.supplier_60422,033532,78.80,1,__import__.product_5090354_product_template,45.00,45.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5090362-20161201,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,30.00,30.00,2016-12-01,2016-12-15,0,0
__import__.supplierinfo_promo_60422-5090362-20170301,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,30.00,30.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5090362-20170601,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,30.00,30.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5090362-20170901,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,30.00,30.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5090362-20171001,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,40.00,40.00,2017-10-01,2017-11-30,0,0
__import__.supplierinfo_promo_60422-5090362-20171201,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,50.00,50.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5090362-20180201,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,40.00,40.00,2018-02-01,2018-02-28,0,0
__import__.supplierinfo_promo_60422-5090362-20180401,__import__.supplier_60422,033533,42.10,1,__import__.product_5090362_product_template,40.00,40.00,2018-04-01,2018-04-30,0,0
__import__.supplierinfo_promo_60422-5270403-20160301,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2016-03-01,2016-03-31,0,0
__import__.supplierinfo_promo_60422-5270403-20160601,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2016-06-01,2016-06-30,0,0
__import__.supplierinfo_promo_60422-5270403-20160901,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2016-09-01,2016-09-30,0,0
__import__.supplierinfo_promo_60422-5270403-20170301,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2017-03-01,2017-03-31,0,0
__import__.supplierinfo_promo_60422-5270403-20170601,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2017-06-01,2017-06-30,0,0
__import__.supplierinfo_promo_60422-5270403-20170901,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2017-09-01,2017-09-30,0,0
__import__.supplierinfo_promo_60422-5270403-20171201,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2017-12-01,2017-12-31,0,0
__import__.supplierinfo_promo_60422-5270403-20180301,__import__.supplier_60422,034059,0.49,1,__import__.product_5270403_product_template,10.00,10.00,2018-03-01,2018-03-31,0,0
__import__.supplierinfo_promo_60422-6040001-20160201,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2016-02-01,2016-02-29,0,0
__import__.supplierinfo_promo_60422-6040001-20160501,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2016-05-01,2016-05-31,0,0
__import__.supplierinfo_promo_60422-6040001-20160801,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2016-08-01,2016-08-31,0,0
__import__.supplierinfo_promo_60422-6040001-20161101,__import__.supplier_60422,033994,3.32,1,__import__.product_6040001_product_template,10.00,10.00,2016-11-01,2016-11-30,0,0
