id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_5106200,__import__.location_loc_AM05B4,__import__.product_5106200,stock.stock_location_stock
__import__.product_stock_bin_2379782,__import__.location_loc_GBF504,__import__.product_2379782,stock.stock_location_stock
__import__.product_stock_bin_4120182,__import__.location_loc_AB14B2,__import__.product_4120182,stock.stock_location_stock
__import__.product_stock_bin_1384726,__import__.location_loc_GF24E7,__import__.product_1384726,stock.stock_location_stock
__import__.product_stock_bin_7196822,__import__.location_loc_AD11B1,__import__.product_7196822,stock.stock_location_stock
__import__.product_stock_bin_6655541,__import__.location_loc_GE14D2,__import__.product_6655541,stock.stock_location_stock
__import__.product_stock_bin_2575421,__import__.location_loc_GE32B3,__import__.product_2575421,stock.stock_location_stock
__import__.product_stock_bin_6969759,__import__.location_loc_GF14E5,__import__.product_6969759,stock.stock_location_stock
__import__.product_stock_bin_2959773,__import__.location_loc_GE20D5,__import__.product_2959773,stock.stock_location_stock
__import__.product_stock_bin_4373726,__import__.location_loc_GGH405,__import__.product_4373726,stock.stock_location_stock
__import__.product_stock_bin_8002487,__import__.location_loc_GK06A1,__import__.product_8002487,stock.stock_location_stock
__import__.product_stock_bin_3103884,__import__.location_loc_GBK505,__import__.product_3103884,stock.stock_location_stock
__import__.product_stock_bin_5219007,__import__.location_loc_AE14B2,__import__.product_5219007,stock.stock_location_stock
__import__.product_stock_bin_7910041,__import__.location_loc_GI13A3,__import__.product_7910041,stock.stock_location_stock
__import__.product_stock_bin_1484047,__import__.location_loc_GGB208,__import__.product_1484047,stock.stock_location_stock
__import__.product_stock_bin_8008337,__import__.location_loc_GGC404,__import__.product_8008337,stock.stock_location_stock
__import__.product_stock_bin_2561165,__import__.location_loc_GGH406,__import__.product_2561165,stock.stock_location_stock
__import__.product_stock_bin_5064464,__import__.location_loc_GC09E4,__import__.product_5064464,stock.stock_location_stock
__import__.product_stock_bin_8007378,__import__.location_loc_GK10B5,__import__.product_8007378,stock.stock_location_stock
__import__.product_stock_bin_4500445,__import__.location_loc_AC06A1,__import__.product_4500445,stock.stock_location_stock
__import__.product_stock_bin_2941086,__import__.location_loc_GC32A2,__import__.product_2941086,stock.stock_location_stock
__import__.product_stock_bin_4901703,__import__.location_loc_AB07B2,__import__.product_4901703,stock.stock_location_stock
__import__.product_stock_bin_2890184,__import__.location_loc_GBA501,__import__.product_2890184,stock.stock_location_stock
__import__.product_stock_bin_5826095,__import__.location_loc_AF10B8,__import__.product_5826095,stock.stock_location_stock
__import__.product_stock_bin_8330012,__import__.location_loc_QNA120,__import__.product_8330012,stock.stock_location_stock
__import__.product_stock_bin_3410222,__import__.location_loc_GC28C3,__import__.product_3410222,stock.stock_location_stock
__import__.product_stock_bin_1009809,__import__.location_loc_GBM507,__import__.product_1009809,stock.stock_location_stock
__import__.product_stock_bin_0029132,__import__.location_loc_GI11A1,__import__.product_0029132,stock.stock_location_stock
__import__.product_stock_bin_3254588,__import__.location_loc_GBK409,__import__.product_3254588,stock.stock_location_stock
__import__.product_stock_bin_1331313,__import__.location_loc_GBP307,__import__.product_1331313,stock.stock_location_stock
__import__.product_stock_bin_3025848,__import__.location_loc_GGH403,__import__.product_3025848,stock.stock_location_stock
__import__.product_stock_bin_2761427,__import__.location_loc_GGM103,__import__.product_2761427,stock.stock_location_stock
__import__.product_stock_bin_3031986,__import__.location_loc_GD26B5,__import__.product_3031986,stock.stock_location_stock
__import__.product_stock_bin_1124940,__import__.location_loc_GK05A4,__import__.product_1124940,stock.stock_location_stock
__import__.product_stock_bin_8051623,__import__.location_loc_GE21B2,__import__.product_8051623,stock.stock_location_stock
__import__.product_stock_bin_4008021,__import__.location_loc_AC14B4,__import__.product_4008021,stock.stock_location_stock
__import__.product_stock_bin_2837268,__import__.location_loc_GK11A2,__import__.product_2837268,stock.stock_location_stock
__import__.product_stock_bin_1202969,__import__.location_loc_GGL402,__import__.product_1202969,stock.stock_location_stock
__import__.product_stock_bin_2976991,__import__.location_loc_QLA120,__import__.product_2976991,stock.stock_location_stock
__import__.product_stock_bin_2430205,__import__.location_loc_GF14C3,__import__.product_2430205,stock.stock_location_stock
__import__.product_stock_bin_4970037,__import__.location_loc_AE06B6,__import__.product_4970037,stock.stock_location_stock
__import__.product_stock_bin_8043687,__import__.location_loc_GC29A1,__import__.product_8043687,stock.stock_location_stock
__import__.product_stock_bin_2518835,__import__.location_loc_GF09C2,__import__.product_2518835,stock.stock_location_stock
