id,create_date,default_code,list_price,standard_price,indicated_price,sale_delay,weight,length,width,depth,uom_po_id/id,uom_id/id,medical_device,cnk_code,web_published,barcode,tracking,taxes_id/id,supplier_taxes_id/id,categ_id/id,type,state_id/id,unit_in_shrink_wrap,unit_in_box,unit_in_pallet,storage_temperature_id/id,ratio_main_product,ratio_additional_product,orderpoint_min,orderpoint_max,veterinary_only,route_ids/id,active,name,price_category_id/id,manufacturer/id,orderpoint_qty_multiple
__import__.product_3254588,2015-04-01,3254588,25.20,14.32,38.73,0,0.33,0,0,0,product.product_uom_unit,product.product_uom_unit,,3254588,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antimicrobiens,product,,0,20,0,specific_product.product_storage_temperature_ambient,0,0,150.000,300.000,,purchase.route_warehouse0_buy,True,LINSPEC 250ML,,__import__.supplier_82701,1
__import__.product_3265295,2015-03-04,3265295,19.88,15.99,34.89,0,3.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3265295,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,3,81,specific_product.product_storage_temperature_ambient,0,0,230.000,450.000,,purchase.route_warehouse0_buy,True,VIRBAC HPM CAT ADULT NEUTERED 3KG,specific_product.product_price_category_ali,__import__.supplier_81201,1
__import__.product_3265709,2015-03-03,3265709,37.80,30.39,66.32,0,12.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3265709,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,3,0,specific_product.product_storage_temperature_ambient,0,0,71.000,139.000,,purchase.route_warehouse0_buy,True,VIRBAC HPM DOG ADULT LARGE&MEDIUM 12KG,specific_product.product_price_category_ali,__import__.supplier_81201,1
__import__.product_3265725,2015-03-03,3265725,44.43,35.72,77.95,0,16.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,3265725,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,3,0,specific_product.product_storage_temperature_ambient,0,0,170.000,260.000,,purchase.route_warehouse0_buy,True,VIRBAC HPM DOG ADULT LARGE&MEDIUM 16KG,specific_product.product_price_category_ali,__import__.supplier_81201,1
__import__.product_3288000,2006-10-26,3288000,31.21,24.57,53.95,0,5.00,41.60,31.70,9.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,10.000,1,purchase.route_warehouse0_buy,True,PVD CAT DM ST/OX DIABETES 5KG,,__import__.supplier_61800,1
__import__.product_3308772,2016-07-27,3308772,4.10,3.56,6.31,0,0.05,0,0,0,product.product_uom_unit,product.product_uom_unit,,3308772,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antiparasite,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,MILPRAZON 4MG/10MG CAT  2TABS,,__import__.supplier_83311,0
__import__.product_3392750,2016-01-25,3392750,15.04,13.01,26.39,0,0.60,0,0,0,product.product_uom_unit,product.product_uom_unit,,3392750,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_comp,product,specific_purchase.product_state_a,0,12,0,specific_product.product_storage_temperature_ambient,0,0,50.000,80.000,,purchase.route_warehouse0_buy,True,NUTRIBOUND CAT TRIPACK 3x150ml,,__import__.supplier_81200,1
__import__.product_3392768,2016-01-25,3392768,15.04,13.01,26.39,0,0.60,0,0,0,product.product_uom_unit,product.product_uom_unit,,3392768,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_comp,product,specific_purchase.product_state_a,8,8,0,specific_product.product_storage_temperature_ambient,0,0,18.000,48.000,,purchase.route_warehouse0_buy,True,NUTRIBOUND DOG TRIPACK 3x150ml,,__import__.supplier_81200,8
__import__.product_3410222,2016-03-14,3410222,20.58,16.10,31.62,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,3410222,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antiparasite,product,,10,60,0,specific_product.product_storage_temperature_ambient,0,0,60.000,120.000,,purchase.route_warehouse0_buy,True,"SIMPARICA 40MG 10,1/20KG 3CP",,__import__.supplier_79201,10
__import__.product_3424371,2016-04-28,3424371,14.78,11.56,22.71,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,3424371,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vaccins,product,,0,0,0,specific_product.product_storage_temperature_6,0,0,50.000,100.000,,purchase.route_warehouse0_buy,True,EURICAN L MULTI 10x1d,,__import__.supplier_62750,1
__import__.product_3424397,2016-04-28,3424397,59.88,43.98,92.04,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,3424397,False,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vaccins,product,specific_purchase.product_state_l,0,0,0,specific_product.product_storage_temperature_6,1,10,0,0,,purchase.route_warehouse0_buy,False,EURICAN CHPPI2-L MULTI 10x1D,,__import__.supplier_74200,0
__import__.product_3427317,2016-03-28,3427317,115.07,74.64,176.87,0,1.00,0,0,0,product.product_uom_unit,product.product_uom_unit,,3427317,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_antiparasite,product,,5,5,0,specific_product.product_storage_temperature_ambient,0,0,25.000,50.000,,purchase.route_warehouse0_buy,True,DELTANIL 1L,,__import__.supplier_81200,5
__import__.product_3433869,2016-08-30,3433869,26.03,20.36,40.00,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,3433869,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vasculo,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,70.000,150.000,,purchase.route_warehouse0_buy,True,VETMEDIN 5MG 50CP CHEW BLISTER,,__import__.supplier_62750,1
__import__.product_3433968,2016-08-30,3433968,19.51,15.26,29.99,0,0.10,0,0,0,product.product_uom_unit,product.product_uom_unit,,3433968,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vasculo,product,,0,96,0,specific_product.product_storage_temperature_ambient,0,0,100.000,200.000,,purchase.route_warehouse0_buy,True,"VETMEDIN 1,25MG 100CP CHEW BLISTER",,__import__.supplier_62750,1
__import__.product_3434453,2016-04-18,3434453,11.60,7.06,20.35,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,3434453,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_divers_para,product,,72,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,10.000,,purchase.route_warehouse0_buy,True,DERMOSCENT PYOCLEAN SPRAY CH/CT 50ML,,__import__.supplier_82701,72
__import__.product_4007024,2012-04-10,4007024,22.58,18.79,42.00,0,3.50,33.00,25.00,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958940,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,4,72,specific_product.product_storage_temperature_ambient,0,0,200.000,507.000,,purchase.route_warehouse0_buy,True,"VCN CAT YOUNG FEMALE 3,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4008021,2012-03-04,4008021,13.26,11.31,24.66,0,1.50,25.00,19.00,8.50,__setup__.product_uom_sac,__setup__.product_uom_sac,,2959161,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,6,0,specific_product.product_storage_temperature_ambient,0,0,32.000,79.000,,purchase.route_warehouse0_buy,True,"VCN CAT SENIOR CONSULT 1   1,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4110003,2003-05-15,4110003,22.80,18.97,42.41,0,2.50,28.30,19.70,11.30,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960839,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,6,108,specific_product.product_storage_temperature_ambient,0,0,72.000,149.000,,purchase.route_warehouse0_buy,True,"HYPOALLERGENIC CHAT DR25 2,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4120182,2010-04-27,4120182,16.79,13.98,31.23,0,2.00,28.00,19.00,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960664,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,6,108,specific_product.product_storage_temperature_ambient,0,0,60.000,124.000,,purchase.route_warehouse0_buy,True,FIBRE RESPONSE CHAT 2KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4150104,2008-03-04,4150104,29.26,24.35,54.42,0,4.00,32.00,25.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960474,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,4,72,specific_product.product_storage_temperature_ambient,0,0,53.000,109.000,,purchase.route_warehouse0_buy,True,RENAL CHAT SPECIAL 4KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4160103,2008-03-02,4160103,14.11,11.74,26.24,0,1.50,25.00,19.00,8.50,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960763,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,6,108,specific_product.product_storage_temperature_ambient,0,0,261.000,542.000,,purchase.route_warehouse0_buy,True,"URINARY CHAT S/O HIGH DILUTION 1,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4210103,2010-04-19,4210103,44.14,36.73,82.10,0,12.00,70.00,39.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2959922,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,21,specific_product.product_storage_temperature_ambient,0,0,195.000,361.000,,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL LOW FAT CHIEN 12KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4210130,2012-09-03,4210130,8.73,7.45,16.24,0,1.20,20.00,10.00,14.50,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,4,0,0,specific_product.product_storage_temperature_ambient,0,0,158.000,329.000,,purchase.route_warehouse0_buy,True,DIABETIC CHAT 12x100GR,specific_product.product_price_category_alg,__import__.supplier_78650,4
__import__.product_4220107,2008-05-09,4220107,32.54,27.08,60.52,0,7.00,60.00,36.00,9.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960201,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,32,specific_product.product_storage_temperature_ambient,0,0,85.000,176.000,,purchase.route_warehouse0_buy,True,HYPOALLERGENIC MODERATE CHIEN  7KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4230103,2010-03-17,4230103,50.51,42.04,93.95,0,14.00,70.00,38.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2959880,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,21,specific_product.product_storage_temperature_ambient,0,0,213.000,396.000,,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL CHIEN 14KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4270131,2011-02-02,4270131,8.15,6.78,15.16,0,1.50,25.00,19.00,8.50,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960094,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,6,108,specific_product.product_storage_temperature_ambient,0,0,31.000,64.000,,purchase.route_warehouse0_buy,True,"URINARY CHIEN S/O MODERATE  1,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4270142,2011-02-02,4270142,19.38,16.54,36.05,0,4.00,32.00,24.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2960136,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,specific_purchase.product_state_h,0,4,72,specific_product.product_storage_temperature_ambient,0,0,35.000,61.000,,purchase.route_warehouse0_buy,True,URINARY CHIEN S/O SMALL 4KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4373726,2006-11-10,4373726,12.73,9.09,22.33,0,0.04,8.40,4.90,4.70,__setup__.product_uom_boite,product.product_uom_unit,,2488534,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_comp,product,,12,48,0,specific_product.product_storage_temperature_ambient,0,0,126.000,468.000,,purchase.route_warehouse0_buy,True,ZYLKENE  75MG  30GEL,,__import__.supplier_77602,12
__import__.product_4461838,2007-11-12,4461838,3.94,3.31,10.76,0,0.17,4.40,4.40,17.90,product.product_uom_unit,product.product_uom_unit,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_divers_para,product,,0,54,0,specific_product.product_storage_temperature_ambient,0,0,27.000,100.000,,purchase.route_warehouse0_buy,True,LACRYNET 145ml MP LABO,specific_product.product_price_category_gma,__import__.supplier_74500,1
__import__.product_4500284,2009-04-08,4500284,13.42,11.17,24.96,0,3.50,33.00,25.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958585,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,4,72,specific_product.product_storage_temperature_ambient,0,0,323.000,800.000,,purchase.route_warehouse0_buy,True,"VCN DOG WEIGHT DENTAL NT ADULT 3,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4500285,2009-04-08,4500285,27.67,23.02,51.47,0,8.00,56.00,38.00,8.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958593,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,32,specific_product.product_storage_temperature_ambient,0,0,311.000,771.000,,purchase.route_warehouse0_buy,True,VCN DOG WEIGHT DENTAL NT ADULT 8KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4500365,2009-04-08,4500365,37.07,31.64,68.95,0,12.00,73.00,39.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958650,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,specific_purchase.product_state_h,0,0,21,specific_product.product_storage_temperature_ambient,0,0,300.000,600.000,,purchase.route_warehouse0_buy,True,VCN DOG WEIGHT OSTEO NT ADULT 12KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4500382,2010-01-06,4500382,15.99,13.30,29.74,0,4.00,32.00,25.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958544,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,specific_purchase.product_state_h,0,4,72,specific_product.product_storage_temperature_ambient,0,0,41.000,101.000,,purchase.route_warehouse0_buy,True,VCN DOG DENTAL DIGEST ADULT 4KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4500404,2011-01-05,4500404,14.95,12.45,27.81,0,3.50,33.00,25.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958734,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,4,72,specific_product.product_storage_temperature_ambient,0,0,48.000,118.000,,purchase.route_warehouse0_buy,True,"VCN DOG VITALITY DENTAL MATURE 3,5KG",specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4500445,2011-01-05,4500445,44.44,37.93,82.21,0,14.00,70.00,38.00,12.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,2958783,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,specific_purchase.product_state_h,0,0,21,specific_product.product_storage_temperature_ambient,0,0,60.000,103.000,,purchase.route_warehouse0_buy,True,VCN DOG VITALITY JOINT MATURE LD 14KG,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4901409,2015-01-06,4901409,7.52,6.42,13.99,0,1.02,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,2960516,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,556.000,1201.000,,purchase.route_warehouse0_buy,True,RENAL CHAT 12x85GR THON,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4901703,2005-12-27,4901703,8.73,7.45,16.24,0,1.20,20.00,10.00,14.00,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,4,0,288,specific_product.product_storage_temperature_ambient,0,0,300.000,478.000,,purchase.route_warehouse0_buy,True,SENSITIVITY CHAT 12x100GR POULET,specific_product.product_price_category_alg,__import__.supplier_78650,4
__import__.product_4910036,2013-06-18,4910036,13.50,11.52,23.36,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,8.000,16.000,,purchase.route_warehouse0_buy,True,CARDIAC CHIEN 12X200GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4930043,2010-04-27,4930043,24.38,20.81,42.18,0,4.80,30.50,23.00,11.00,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,2959898,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,96,specific_product.product_storage_temperature_ambient,0,0,92.000,190.000,,purchase.route_warehouse0_buy,True,GASTRO INTESTINAL CHIEN   12x400GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4970037,2014-11-18,4970037,10.13,8.64,17.53,0,1.50,0,0,0,__setup__.product_uom_plateau,__setup__.product_uom_plateau,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,30.000,60.000,,purchase.route_warehouse0_buy,True,RENAL CHIEN POUCH 10x150GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4970044,2011-02-02,4970044,10.13,8.64,17.53,0,1.50,20.00,10.00,17.00,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,4,240,specific_product.product_storage_temperature_ambient,0,0,44.000,82.000,,purchase.route_warehouse0_buy,True,URINARY CHIEN S/O POUCH 10x150GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4970045,2013-06-18,4970045,13.50,11.52,23.36,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,12.000,24.000,,purchase.route_warehouse0_buy,True,URINARY CHIEN 12X200GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_4980044,2013-06-18,4980044,13.50,11.52,23.36,0,0,0,0,0,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_dietetique,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,20.000,35.000,,purchase.route_warehouse0_buy,True,HEPATIC CHIEN NEW 12X200GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
__import__.product_5001123,2008-10-23,5001123,25.40,16.50,9999999999.99,0,1.25,39.00,25.00,4.00,product.product_uom_unit,product.product_uom_unit,,,True,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,10,0,specific_product.product_storage_temperature_ambient,0,0,60.000,120.000,,purchase.route_warehouse0_buy,True,BLOUSE DE VELAGE UU SMI VERTE 180CM x24,specific_product.product_price_category_gma,__import__.supplier_79200,1
__import__.product_5064464,2010-05-26,5064464,8.71,7.57,15.28,0,0.06,14.40,3.50,2.10,product.product_uom_unit,product.product_uom_unit,,2370765,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_homeo,product,specific_purchase.product_state_a,0,0,0,specific_product.product_storage_temperature_ambient,0,0,25.000,55.000,,purchase.route_warehouse0_buy,True,RESPIGEL  50GR,,__import__.supplier_77640,1
__import__.product_5065361,2014-12-03,5065361,78.45,61.06,137.63,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,2767747,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,60.000,100.000,1,purchase.route_warehouse0_buy,True,BACKHOME BIOTEC SLIM 10 TRANSPONDEURS,specific_product.product_price_category_gma,__import__.supplier_81200,1
__import__.product_5090362,2016-08-01,5090362,48.45,22.74,74.47,0,10.00,0,0,0,product.product_uom_unit,product.product_uom_unit,,3090362,True,,lot,"l10n_be.1_attn_VAT-OUT-06-L,l10n_be_apb_tax.1_apb_01_out",l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_vasculo,product,specific_purchase.product_state_h,0,0,0,specific_product.product_storage_temperature_ambient,0,0,25.000,40.000,,purchase.route_warehouse0_buy,True,"CHLORURE SODIQUE 0,9% 10x1L VETIVEX",,__import__.supplier_60422,1
__import__.product_5106200,2016-05-02,5106200,20.90,17.25,37.90,0,5.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,1,purchase.route_warehouse0_buy,True,"PSC6200 DP 5KG (2x2,5KG)",specific_product.product_price_category_ali,__import__.supplier_61645,0
__import__.product_5120020,2013-04-05,5120020,36.16,31.27,55.57,0,1.43,17.40,14.30,21.50,product.product_uom_unit,product.product_uom_unit,,2271757,True,,lot,l10n_be.1_attn_VAT-OUT-06-L,l10n_be.1_attn_VAT-IN-V81-06,specific_data.product_categ_ali_comp,product,,0,8,0,specific_product.product_storage_temperature_ambient,0,0,11.000,38.000,,purchase.route_warehouse0_buy,True,FYTO STOP 10 SACHETS,,__import__.supplier_81200,1
__import__.product_5130475,2014-12-01,5130475,0,0,9999999999.99,0,0,0,0,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,ENVELOPPE MILPRO CHAT (12),,__import__.supplier_81200,0
__import__.product_5164542,2011-05-01,5164542,18.75,15.47,33.50,0,4.50,47.00,27.00,10.00,__setup__.product_uom_sac,__setup__.product_uom_sac,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,13.000,1,purchase.route_warehouse0_buy,True,"SANIMED CAT SENIOR 4,5KG",specific_product.product_price_category_ali,__import__.supplier_61645,1
__import__.product_5166110,2016-03-18,5166110,39.50,32.59,69.45,0,10.00,0,0,0,__setup__.product_uom_sac,__setup__.product_uom_sac,,,False,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,0,0,specific_product.product_storage_temperature_ambient,0,0,4.000,8.000,,purchase.route_warehouse0_buy,True,PAC6110 10KG,specific_product.product_price_category_ali,__import__.supplier_61645,1
__import__.product_5173360,2008-03-20,5173360,0,0,9999999999.99,0,0,17.00,3.80,0,product.product_uom_unit,product.product_uom_unit,,,False,,none,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_mat_conso,product,,100,600,0,specific_product.product_storage_temperature_ambient,0,0,0,0,,purchase.route_warehouse0_buy,True,SERINGUE 2ml+AIGUILLE PA,specific_product.product_price_category_gma,__import__.supplier_95150,0
__import__.product_5190400,2011-07-11,5190400,17.36,14.82,30.04,0,1.50,25.50,16.00,24.00,__setup__.product_uom_boite,__setup__.product_uom_boite,,,True,,lot,l10n_be.1_attn_VAT-OUT-21-L,l10n_be.1_attn_VAT-IN-V81-21,specific_data.product_categ_ali_physio,product,,0,2,0,specific_product.product_storage_temperature_ambient,0,0,32.000,60.000,,purchase.route_warehouse0_buy,True,EDUC 30x50GR,specific_product.product_price_category_alg,__import__.supplier_78650,1
