id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_0843136,__import__.location_loc_GBD507,__import__.product_0843136_product_template,stock.stock_location_stock
__import__.product_stock_bin_7760300,__import__.location_loc_GBA111,__import__.product_7760300_product_template,stock.stock_location_stock
__import__.product_stock_bin_1009809,__import__.location_loc_GBM507,__import__.product_1009809_product_template,stock.stock_location_stock
__import__.product_stock_bin_2561165,__import__.location_loc_GGH406,__import__.product_2561165_product_template,stock.stock_location_stock
__import__.product_stock_bin_2657393,__import__.location_loc_GBK411,__import__.product_2657393_product_template,stock.stock_location_stock
__import__.product_stock_bin_3091576,__import__.location_loc_GBE102,__import__.product_3091576_product_template,stock.stock_location_stock
__import__.product_stock_bin_6791675,__import__.location_loc_QA07D1,__import__.product_6791675_product_template,stock.stock_location_stock
__import__.product_stock_bin_5260008,__import__.location_loc_AH03B6,__import__.product_5260008_product_template,stock.stock_location_stock
__import__.product_stock_bin_2837268,__import__.location_loc_GK11A2,__import__.product_2837268_product_template,stock.stock_location_stock
__import__.product_stock_bin_2997674,__import__.location_loc_GK09A4,__import__.product_2997674_product_template,stock.stock_location_stock
__import__.product_stock_bin_0685370,__import__.location_loc_QF05B1,__import__.product_0685370_product_template,stock.stock_location_stock
__import__.product_stock_bin_3254588,__import__.location_loc_GBK409,__import__.product_3254588_product_template,stock.stock_location_stock
__import__.product_stock_bin_1124940,__import__.location_loc_GK05A4,__import__.product_1124940_product_template,stock.stock_location_stock
__import__.product_stock_bin_1202886,__import__.location_loc_GBA305,__import__.product_1202886_product_template,stock.stock_location_stock
__import__.product_stock_bin_1206853,__import__.location_loc_GF13E1,__import__.product_1206853_product_template,stock.stock_location_stock
__import__.product_stock_bin_1688803,__import__.location_loc_GK11A5,__import__.product_1688803_product_template,stock.stock_location_stock
__import__.product_stock_bin_6350319,__import__.location_loc_QF03A2,__import__.product_6350319_product_template,stock.stock_location_stock
__import__.product_stock_bin_6350320,__import__.location_loc_QE09A5,__import__.product_6350320_product_template,stock.stock_location_stock
__import__.product_stock_bin_1484047,__import__.location_loc_GGB208,__import__.product_1484047_product_template,stock.stock_location_stock
__import__.product_stock_bin_1484054,__import__.location_loc_GBM303,__import__.product_1484054_product_template,stock.stock_location_stock
__import__.product_stock_bin_5064464,__import__.location_loc_GC09E4,__import__.product_5064464_product_template,stock.stock_location_stock
__import__.product_stock_bin_2959773,__import__.location_loc_GE20D5,__import__.product_2959773_product_template,stock.stock_location_stock
__import__.product_stock_bin_5829188,__import__.location_loc_AA02B1,__import__.product_5829188_product_template,stock.stock_location_stock
__import__.product_stock_bin_5315522,__import__.location_loc_GGD206,__import__.product_5315522_product_template,stock.stock_location_stock
__import__.product_stock_bin_3103884,__import__.location_loc_GBK505,__import__.product_3103884_product_template,stock.stock_location_stock
__import__.product_stock_bin_8038568,__import__.location_loc_AH08A2,__import__.product_8038568_product_template,stock.stock_location_stock
__import__.product_stock_bin_8038580,__import__.location_loc_AL03B2,__import__.product_8038580_product_template,stock.stock_location_stock
__import__.product_stock_bin_1635598,__import__.location_loc_GGL403,__import__.product_1635598_product_template,stock.stock_location_stock
__import__.product_stock_bin_8270095,__import__.location_loc_GGL106,__import__.product_8270095_product_template,stock.stock_location_stock
__import__.product_stock_bin_2081784,__import__.location_loc_GF12F4,__import__.product_2081784_product_template,stock.stock_location_stock
__import__.product_stock_bin_1384726,__import__.location_loc_GF24E7,__import__.product_1384726_product_template,stock.stock_location_stock
__import__.product_stock_bin_5236005,__import__.location_loc_AF08B2,__import__.product_5236005_product_template,stock.stock_location_stock
__import__.product_stock_bin_2816452,__import__.location_loc_GBT515,__import__.product_2816452_product_template,stock.stock_location_stock
__import__.product_stock_bin_2816411,__import__.location_loc_GGL507,__import__.product_2816411_product_template,stock.stock_location_stock
__import__.product_stock_bin_8219293,__import__.location_loc_GI13B5,__import__.product_8219293_product_template,stock.stock_location_stock
__import__.product_stock_bin_5438016,__import__.location_loc_GD06B2,__import__.product_5438016_product_template,stock.stock_location_stock
__import__.product_stock_bin_2730984,__import__.location_loc_GE23D7,__import__.product_2730984_product_template,stock.stock_location_stock
__import__.product_stock_bin_5826095,__import__.location_loc_AF10B8,__import__.product_5826095_product_template,stock.stock_location_stock
__import__.product_stock_bin_6260010,__import__.location_loc_GK12A4,__import__.product_6260010_product_template,stock.stock_location_stock
__import__.product_stock_bin_0491357,__import__.location_loc_QF09A1,__import__.product_0491357_product_template,stock.stock_location_stock
__import__.product_stock_bin_0815761,__import__.location_loc_QF06B2,__import__.product_0815761_product_template,stock.stock_location_stock
__import__.product_stock_bin_0428060,__import__.location_loc_GBV302,__import__.product_0428060_product_template,stock.stock_location_stock
__import__.product_stock_bin_1203264,__import__.location_loc_GGL201,__import__.product_1203264_product_template,stock.stock_location_stock
__import__.product_stock_bin_7920014,__import__.location_loc_GC25A2,__import__.product_7920014_product_template,stock.stock_location_stock
__import__.product_stock_bin_5001123,__import__.location_loc_GGI403,__import__.product_5001123_product_template,stock.stock_location_stock
__import__.product_stock_bin_1633163,__import__.location_loc_GD22E6,__import__.product_1633163_product_template,stock.stock_location_stock
__import__.product_stock_bin_2829703,__import__.location_loc_GC20D2,__import__.product_2829703_product_template,stock.stock_location_stock
__import__.product_stock_bin_2829737,__import__.location_loc_GC26C1,__import__.product_2829737_product_template,stock.stock_location_stock
__import__.product_stock_bin_2829752,__import__.location_loc_GC21B1,__import__.product_2829752_product_template,stock.stock_location_stock
__import__.product_stock_bin_2829695,__import__.location_loc_GE08C3,__import__.product_2829695_product_template,stock.stock_location_stock
__import__.product_stock_bin_8214195,__import__.location_loc_GE14A5,__import__.product_8214195_product_template,stock.stock_location_stock
__import__.product_stock_bin_7910050,__import__.location_loc_GBG209,__import__.product_7910050_product_template,stock.stock_location_stock
__import__.product_stock_bin_1525641,__import__.location_loc_GGH501,__import__.product_1525641_product_template,stock.stock_location_stock
__import__.product_stock_bin_2446532,__import__.location_loc_GH09E4,__import__.product_2446532_product_template,stock.stock_location_stock
__import__.product_stock_bin_2769388,__import__.location_loc_GK02B5,__import__.product_2769388_product_template,stock.stock_location_stock
__import__.product_stock_bin_0877373,__import__.location_loc_GBK301,__import__.product_0877373_product_template,stock.stock_location_stock
__import__.product_stock_bin_3427317,__import__.location_loc_GBV104,__import__.product_3427317_product_template,stock.stock_location_stock
__import__.product_stock_bin_0045666,__import__.location_loc_GBX111,__import__.product_0045666_product_template,stock.stock_location_stock
__import__.product_stock_bin_3103892,__import__.location_loc_GBM517,__import__.product_3103892_product_template,stock.stock_location_stock
__import__.product_stock_bin_2738268,__import__.location_loc_GF27C1,__import__.product_2738268_product_template,stock.stock_location_stock
__import__.product_stock_bin_4220107,__import__.location_loc_AB15A4,__import__.product_4220107_product_template,stock.stock_location_stock
__import__.product_stock_bin_4220107,__import__.location_loc_AHD110,__import__.product_4220107_product_template,stock.stock_location_stock
__import__.product_stock_bin_3424371,__import__.location_loc_QF08D2,__import__.product_3424371_product_template,stock.stock_location_stock
__import__.product_stock_bin_3392768,__import__.location_loc_GBT403,__import__.product_3392768_product_template,stock.stock_location_stock
__import__.product_stock_bin_1190340,__import__.location_loc_AD11B2,__import__.product_1190340_product_template,stock.stock_location_stock
__import__.product_stock_bin_2751410,__import__.location_loc_QE12D1,__import__.product_2751410_product_template,stock.stock_location_stock
__import__.product_stock_bin_7924351,__import__.location_loc_GC31D7,__import__.product_7924351_product_template,stock.stock_location_stock
__import__.product_stock_bin_7929999,__import__.location_loc_GGV307,__import__.product_7929999_product_template,stock.stock_location_stock
__import__.product_stock_bin_2115616,__import__.location_loc_QA03B2,__import__.product_2115616_product_template,stock.stock_location_stock
__import__.product_stock_bin_2281046,__import__.location_loc_GF12B1,__import__.product_2281046_product_template,stock.stock_location_stock
__import__.product_stock_bin_5090362,__import__.location_loc_GL10A2,__import__.product_5090362_product_template,stock.stock_location_stock
__import__.product_stock_bin_6722214,__import__.location_loc_GD03B3,__import__.product_6722214_product_template,stock.stock_location_stock
__import__.product_stock_bin_6895133,__import__.location_loc_GD01B3,__import__.product_6895133_product_template,stock.stock_location_stock
__import__.product_stock_bin_6867740,__import__.location_loc_GD04C3,__import__.product_6867740_product_template,stock.stock_location_stock
__import__.product_stock_bin_8031513,__import__.location_loc_GC26D4,__import__.product_8031513_product_template,stock.stock_location_stock
__import__.product_stock_bin_8031520,__import__.location_loc_GC01D2,__import__.product_8031520_product_template,stock.stock_location_stock
__import__.product_stock_bin_8031537,__import__.location_loc_GC32B2,__import__.product_8031537_product_template,stock.stock_location_stock
__import__.product_stock_bin_8288928,__import__.location_loc_EXA600,__import__.product_8288928_product_template,stock.stock_location_stock
__import__.product_stock_bin_8010469,__import__.location_loc_EXA600,__import__.product_8010469_product_template,stock.stock_location_stock
__import__.product_stock_bin_0085456,__import__.location_loc_GBK401,__import__.product_0085456_product_template,stock.stock_location_stock
