id,standard_price
__import__.product_5865033,0
__import__.product_5865034,0
__import__.product_5865036,0
__import__.product_5865202,1750
__import__.product_5868330,14.53
__import__.product_5868720,15.91
__import__.product_5869001,75.6
__import__.product_5869217,40
__import__.product_5871311,70
__import__.product_5871312,100
__import__.product_5872680,19.97
__import__.product_5872790,10.3
__import__.product_5874832,0
__import__.product_5874840,0
__import__.product_5874857,0
__import__.product_5874865,0
__import__.product_5877340,0
__import__.product_5877365,0
__import__.product_5880010,64.38
__import__.product_5881746,34.87
__import__.product_5885321,635
__import__.product_5888888,116
__import__.product_5890439,42.95
__import__.product_5892850,30249.9
__import__.product_5892851,12982
__import__.product_5892854,50500
__import__.product_5892855,198
__import__.product_5894403,10.16
__import__.product_5894413,31.61
__import__.product_5897891,4350
__import__.product_5900000,41.39
__import__.product_5900001,10
__import__.product_5900002,78.59
__import__.product_5900003,44.8
__import__.product_5900004,40
__import__.product_5900005,64.26
__import__.product_5900006,409.3
__import__.product_5900007,1572
__import__.product_5900021,0
__import__.product_5900049,55.08
__import__.product_5900051,78
__import__.product_5900123,4750
__import__.product_5900147,10
__import__.product_5900350,91.67
__import__.product_5900501,2000
__import__.product_5900591,2.5
__import__.product_5900613,2000
__import__.product_5900630,12000
__import__.product_5900702,5.99
__import__.product_5900706,15.07
__import__.product_5900722,291
__import__.product_5900723,30.15
__import__.product_5900742,2000
__import__.product_5900873,4.71
__import__.product_5900900,650
__import__.product_5900930,113.4
__import__.product_5900950,10400
__import__.product_5900951,10400
__import__.product_5900999,650
__import__.product_5901050,20
__import__.product_5901624,22.93
__import__.product_5901661,8.12
__import__.product_5901662,8.12
__import__.product_5901663,8.12
__import__.product_5901812,1179.71
__import__.product_5901836,41.5
__import__.product_5901838,38.6
__import__.product_5901839,34.3
__import__.product_5901890,104.03
__import__.product_5901891,3.91
__import__.product_5901892,3.91
__import__.product_5901895,3.18
__import__.product_5901896,3.82
__import__.product_5901898,17.02
__import__.product_5902038,8.32
__import__.product_5902403,52.61
__import__.product_5902661,14.37
__import__.product_5902663,14.37
__import__.product_5903001,61.26
__import__.product_5903003,51.27
__import__.product_5903008,55.16
__import__.product_5903100,33.89
__import__.product_5903101,27.21
__import__.product_5903102,16.15
__import__.product_5903103,7.77
__import__.product_5903104,41.89
__import__.product_5903105,5.01
__import__.product_5903106,24.98
__import__.product_5903107,16.66
__import__.product_5903108,41.64
__import__.product_5903109,12.77
__import__.product_5903189,0
__import__.product_5903201,14.49
__import__.product_5903202,9.72
__import__.product_5903203,41.78
__import__.product_5903204,24.98
__import__.product_5903205,19.43
__import__.product_5903301,20.21
__import__.product_5903302,22.21
__import__.product_5903401,21.93
__import__.product_5903402,20.76
__import__.product_5903403,53.85
__import__.product_5903501,25.82
__import__.product_5903502,49.41
__import__.product_5903601,17.76
__import__.product_5903602,16.66
__import__.product_5903603,4.57
__import__.product_5903604,20.99
__import__.product_5903605,14.43
__import__.product_5903606,22.21
__import__.product_5903701,18.66
__import__.product_5903702,14.43
__import__.product_5903703,16.15
__import__.product_5903704,19.43
__import__.product_5903705,14.43
__import__.product_5903706,24.98
__import__.product_5903707,17.76
__import__.product_5903801,25.51
__import__.product_5903802,22.21
__import__.product_5903803,49.62
__import__.product_5903804,25.54
__import__.product_5903805,45.53
__import__.product_5904036,36.5
__import__.product_5904037,36.5
__import__.product_5904038,36.5
__import__.product_5904039,36.5
__import__.product_5904040,36.5
__import__.product_5904041,36.5
__import__.product_5904042,36.5
__import__.product_5904043,36.5
__import__.product_5904044,36.5
__import__.product_5904045,36.5
__import__.product_5904046,36.5
__import__.product_5904047,36.5
__import__.product_5904049,36.5
__import__.product_5904137,36.5
__import__.product_5904139,36.5
__import__.product_5904140,36.5
__import__.product_5904141,36.5
__import__.product_5904142,36.5
__import__.product_5904143,36.5
__import__.product_5904144,36.5
__import__.product_5904145,36.5
__import__.product_5904147,36.5
__import__.product_5904148,36.5
__import__.product_5904149,36.5
__import__.product_5904150,30.6
__import__.product_5904151,30.15
__import__.product_5904152,30.6
__import__.product_5904155,2.93
__import__.product_5904240,47.2
__import__.product_5904241,47.2
__import__.product_5904242,47.2
__import__.product_5904243,53.5
__import__.product_5904244,47.2
__import__.product_5904245,49.9
__import__.product_5904246,49.9
__import__.product_5904339,82.9
__import__.product_5904340,82.9
__import__.product_5904342,82.9
__import__.product_5904343,82.9
__import__.product_5904344,82.9
__import__.product_5904345,82.9
__import__.product_5904346,82.9
__import__.product_5904349,82.9
__import__.product_5904420,14.6
__import__.product_5904421,14.6
__import__.product_5904422,14.6
__import__.product_5904423,14.6
__import__.product_5904424,14.6
__import__.product_5904427,14.6
__import__.product_5904430,15.75
__import__.product_5904431,15.75
__import__.product_5904432,15.75
__import__.product_5904433,15.75
__import__.product_5904434,15.75
__import__.product_5904441,34.3
__import__.product_5904445,41.5
__import__.product_5904540,34.3
__import__.product_5904541,34.3
__import__.product_5904545,34.3
__import__.product_5905191,157.5
__import__.product_5905195,85.76
__import__.product_5905327,2558.88
__import__.product_5905330,2558.88
__import__.product_5906810,96
__import__.product_5908378,264
__import__.product_5909000,319
__import__.product_5909009,70.85
__import__.product_5909055,9.17
__import__.product_5909214,45
__import__.product_5909799,55.23
__import__.product_5910000,187.01
__import__.product_5910002,21.99
__import__.product_5910003,20.42
__import__.product_5910004,17.39
__import__.product_5910005,21.99
__import__.product_5910006,21.49
__import__.product_5910007,19.8
__import__.product_5910008,18.81
__import__.product_5910010,63.5
__import__.product_5910011,63.5
__import__.product_5910020,23.05
__import__.product_5910021,20.42
__import__.product_5910022,18.67
__import__.product_5910023,17.96
__import__.product_5910024,19.95
__import__.product_5910025,19.29
__import__.product_5910026,19.29
__import__.product_5910027,20.42
__import__.product_5910030,19.95
__import__.product_5910035,67.5
__import__.product_5910036,67.5
__import__.product_5910037,67.5
__import__.product_5910038,67.5
__import__.product_5910039,20.75
__import__.product_5910055,138.07
__import__.product_5910100,45.21
__import__.product_5910120,20.66
__import__.product_5910121,17.24
__import__.product_5910122,18.81
__import__.product_5910123,18.35
__import__.product_5910124,23.51
__import__.product_5910125,20.36
__import__.product_5910136,21.43
__import__.product_5910185,43.5
__import__.product_5910500,0
__import__.product_5910501,44.27
__import__.product_5910502,44.51
__import__.product_5910505,43.81
__import__.product_5910515,63.09
__import__.product_5910605,46.87
__import__.product_5910615,95.64
__import__.product_5911000,43.68
__import__.product_5911023,17.96
__import__.product_5911024,17.96
__import__.product_5911025,21.43
__import__.product_5911231,2.55
__import__.product_5911321,87.61
__import__.product_5911352,22.02
__import__.product_5911361,23.59
__import__.product_5911401,23.59
__import__.product_5911405,40.37
__import__.product_5911441,6.61
__import__.product_5911707,23.44
__import__.product_5911820,80.4
__import__.product_5912000,12.62
__import__.product_5912017,19.32
__import__.product_5912127,72.38
__import__.product_5912801,1.22
__import__.product_5912802,1.18
__import__.product_5913402,30.53
__import__.product_5913405,47.28
__import__.product_5913419,103
__import__.product_5913502,30.9
__import__.product_5913510,86.4
__import__.product_5913514,141.67
__import__.product_5913602,33.99
__import__.product_5913605,60.42
__import__.product_5914045,30.2
__import__.product_5914571,60
__import__.product_5914572,60
__import__.product_5915000,22.3
__import__.product_5915001,23.27
__import__.product_5915002,40.59
__import__.product_5915003,68.5
__import__.product_5915004,93.5
__import__.product_5915012,56.88
__import__.product_5915024,92.66
__import__.product_5915200,35000
__import__.product_5915201,25000
__import__.product_5915204,11.9
__import__.product_5915205,2538
__import__.product_5915250,25.21
__import__.product_5915700,18.13
__import__.product_5915721,26.4
__import__.product_5916401,17.27
__import__.product_5916402,30.98
__import__.product_5916405,48.87
__import__.product_5916500,19.81
__import__.product_5916501,21.27
__import__.product_5916502,34.43
__import__.product_5916505,53.71
__import__.product_5916525,30.69
__import__.product_5916526,16.8
__import__.product_5916872,0
__import__.product_5917418,26.78
__import__.product_5917596,0
__import__.product_5917684,18900
__import__.product_5917820,33000
__import__.product_5918121,1437
__import__.product_5918434,86.76
__import__.product_5919500,3
__import__.product_5920004,51.68
__import__.product_5920005,44.25
__import__.product_5920006,28.84
__import__.product_5920007,39.33
__import__.product_5920008,75.62
__import__.product_5920009,69.22
__import__.product_5920016,43.04
__import__.product_5920017,46.5
__import__.product_5920020,37.5
__import__.product_5920025,23.33
__import__.product_5920026,9.48
__import__.product_5920040,62.93
__import__.product_5920048,40.88
__import__.product_5920049,46.5
__import__.product_5920050,18.74
__import__.product_5920051,43.5
__import__.product_5920052,21.14
__import__.product_5920060,17.73
__import__.product_5920061,54.27
__import__.product_5920065,59.9
__import__.product_5920070,3
__import__.product_5920080,12
__import__.product_5920081,14.09
__import__.product_5920082,18.92
__import__.product_5920083,21.67
__import__.product_5920094,18.63
__import__.product_5920100,0
__import__.product_5920101,0
__import__.product_5920112,110.25
__import__.product_5920119,8.1
__import__.product_5920124,8.1
__import__.product_5920136,19.17
__import__.product_5920151,43.5
__import__.product_5920153,8.11
__import__.product_5920260,5.96
__import__.product_5920262,5.96
__import__.product_5920301,8.11
__import__.product_5920303,8.11
__import__.product_5920401,12.83
__import__.product_5920402,18.08
__import__.product_5920403,12.6
__import__.product_5920404,12.6
__import__.product_5920405,9
__import__.product_5920411,45.9
__import__.product_5920412,28.13
__import__.product_5920413,28.69
__import__.product_5920414,28.5
__import__.product_5920415,26.25
__import__.product_5920416,19.5
__import__.product_5920417,28.5
__import__.product_5920421,72
__import__.product_5920422,72
__import__.product_5920423,72
__import__.product_5920425,60
__import__.product_5920426,60
__import__.product_5920427,60
__import__.product_5920451,15.94
__import__.product_5920461,1.39
__import__.product_5920462,1.39
__import__.product_5920463,1.63
__import__.product_5920464,1.63
__import__.product_5920466,1.68
__import__.product_5920467,1.7
__import__.product_5920468,1.73
__import__.product_5920503,8.11
__import__.product_5920505,7.56
__import__.product_5920511,7.3
__import__.product_5920550,8.14
__import__.product_5920553,7.56
__import__.product_5920556,7.34
__import__.product_5920557,7.34
__import__.product_5920561,7.34
__import__.product_5920563,7.34
__import__.product_5920568,7.34
__import__.product_5920570,7.34
__import__.product_5920595,7.56
__import__.product_5920599,7.56
__import__.product_5920602,7.56
__import__.product_5920610,6.82
__import__.product_5920612,6.83
__import__.product_5920650,7.56
__import__.product_5920651,7.56
__import__.product_5920653,7.08
__import__.product_5920662,6.82
__import__.product_5920706,7.74
__import__.product_5920710,7.48
__import__.product_5920762,7.48
__import__.product_5920810,6.81
__import__.product_5920812,6.81
__import__.product_5920813,6.81
__import__.product_5920853,7.07
__import__.product_5920902,5.96
__import__.product_5920903,5.96
__import__.product_5920904,5.96
__import__.product_5920905,19.5
__import__.product_5920912,5.96
__import__.product_5920913,5.96
__import__.product_5921120,5.6
__import__.product_5921202,20.25
__import__.product_5921302,21.66
__import__.product_5921353,13.59
__import__.product_5921400,45
__import__.product_5921500,556.14
__import__.product_5921505,41.63
__import__.product_5921510,63.15
__import__.product_5921512,10.89
__import__.product_5921524,11.05
__import__.product_5921605,52.02
__import__.product_5921610,71.78
__import__.product_5922140,12.88
__import__.product_5922141,22.12
__import__.product_5922143,38.65
__import__.product_5922144,23.13
__import__.product_5923021,13.05
__import__.product_5923031,15.29
__import__.product_5923036,16.88
__import__.product_5923041,17.3
__import__.product_5924020,15.3
__import__.product_5924030,17.48
__import__.product_5924050,19.59
__import__.product_5924060,16.31
__import__.product_5924126,21.02
__import__.product_5924250,2.71
__import__.product_5924251,3.29
__import__.product_5924252,5.12
__import__.product_5924253,8.72
__import__.product_5924500,19.64
__import__.product_5924900,108.27
__import__.product_5925037,21.34
__import__.product_5925055,5.36
__import__.product_5925070,10.77
__import__.product_5925119,8.97
__import__.product_5926030,12.48
__import__.product_5926102,5.73
__import__.product_5926200,3481.93
__import__.product_5927035,13.7
__import__.product_5927040,13.97
__import__.product_5927050,13.34
__import__.product_5927103,10.78
__import__.product_5928035,14.08
__import__.product_5928400,4.61
__import__.product_5929015,10.2
__import__.product_5929020,10.51
__import__.product_5929030,11.87
__import__.product_5929035,12.65
__import__.product_5929040,14.63
__import__.product_5929151,105
__import__.product_5930100,7.95
__import__.product_5930128,2.29
__import__.product_5930351,48.27
__import__.product_5930613,2000
__import__.product_5931440,24.23
__import__.product_5932167,1.34
__import__.product_5932413,3.44
__import__.product_5933392,88.29
__import__.product_5933500,84.3
__import__.product_5933501,53.11
__import__.product_5935496,46.55
__import__.product_5936411,19.14
__import__.product_5936413,30.09
__import__.product_5936454,7.05
__import__.product_5936668,10.31
__import__.product_5938723,42.85
__import__.product_5940000,37.85
__import__.product_5940503,138.72
__import__.product_5940906,498.26
__import__.product_5940907,498.26
__import__.product_5941000,13.18
__import__.product_5941071,1036.08
__import__.product_5941320,54.72
__import__.product_5941340,111.6
__import__.product_5941350,68.4
__import__.product_5942063,33.49
__import__.product_5942176,6.03
__import__.product_5942177,3.89
__import__.product_5942178,4.74
__import__.product_5942179,4.27
__import__.product_5942180,3.89
__import__.product_5942196,6.03
__import__.product_5942197,6.03
__import__.product_5942198,5.73
__import__.product_5942199,6.03
__import__.product_5942201,6.3
__import__.product_5942202,6.3
__import__.product_5942203,5.67
__import__.product_5942204,6.3
__import__.product_5942205,7.56
__import__.product_5942206,6.81
__import__.product_5942207,7.56
__import__.product_5942208,7.56
__import__.product_5942209,7.56
__import__.product_5942217,13.5
__import__.product_5942544,21.62
__import__.product_5942545,19.46
__import__.product_5942546,21.62
__import__.product_5942547,21.62
__import__.product_5942548,21.62
__import__.product_5943100,24.95
__import__.product_5947756,236
__import__.product_5948331,9.57
__import__.product_5948332,9.57
__import__.product_5949003,1.35
__import__.product_5949440,9.09
__import__.product_5950001,3.9
__import__.product_5950030,14
__import__.product_5954800,3.29
__import__.product_5954900,5.51
__import__.product_5955545,35.84
__import__.product_5957041,0
__import__.product_5958805,1.12
__import__.product_5961100,15.3
__import__.product_5961101,36
__import__.product_5962000,146
__import__.product_5962001,63.6
__import__.product_5962002,42.25
__import__.product_5962003,20.15
__import__.product_5962004,57.85
__import__.product_5962005,119
__import__.product_5962006,394
__import__.product_5962007,36.73
__import__.product_5962008,91
__import__.product_5962009,33.8
__import__.product_5962010,110.55
__import__.product_5962645,26.92
__import__.product_5967000,71.25
__import__.product_5967001,114.03
__import__.product_5967003,24
__import__.product_5967004,24
__import__.product_5967005,31.2
__import__.product_5967006,165
__import__.product_5967007,165
__import__.product_5967008,110
__import__.product_5967009,60
__import__.product_5967010,1.5
__import__.product_5967011,1.5
__import__.product_5967012,32
__import__.product_5969000,85
__import__.product_5969906,19.79
__import__.product_5969926,171.1
__import__.product_5970207,40.9
__import__.product_5972551,5.73
__import__.product_5972618,1650
__import__.product_5972623,1872
__import__.product_5973099,75.3
__import__.product_5973623,2250
__import__.product_5973625,50
__import__.product_5973626,1.5
__import__.product_5973627,83
__import__.product_5973628,32.5
__import__.product_5973629,21.3
__import__.product_5973630,75
__import__.product_5976535,1.74
__import__.product_5978150,59.5
__import__.product_5980979,8.77
__import__.product_5980985,15.81
__import__.product_5981131,105.48
__import__.product_5982000,0
__import__.product_5982694,58.43
__import__.product_5982695,8.26
__import__.product_5984000,150
__import__.product_5984002,33.16
__import__.product_5985051,22.9
__import__.product_5985052,23.24
__import__.product_5987123,16.19
__import__.product_5987124,31.6
__import__.product_5987650,4.6
__import__.product_5987654,16000
__import__.product_5989098,450
__import__.product_5990047,6.8
__import__.product_5990900,0
__import__.product_5991054,48.62
__import__.product_5991059,43.51
__import__.product_5992144,53.4
__import__.product_5992145,56.12
__import__.product_5992146,62.34
__import__.product_5992147,49.1
__import__.product_5992192,81.26
__import__.product_5992193,73.8
__import__.product_5992194,90.5
__import__.product_5992435,4.42
__import__.product_5992460,14.42
__import__.product_5992463,8
__import__.product_5992464,12.01
__import__.product_5992465,3.33
__import__.product_5992466,4.86
__import__.product_5992530,3.59
__import__.product_5994481,21.12
__import__.product_5995329,10.4
__import__.product_5995410,138.82
__import__.product_5995415,147.53
__import__.product_5998394,0
__import__.product_5998395,0
__import__.product_5998396,0
__import__.product_5998654,34.13
__import__.product_5999147,0
__import__.product_5999148,0
__import__.product_5999150,33.8
__import__.product_5999211,3.72
__import__.product_5999412,3.75
__import__.product_5999413,3.2
__import__.product_5999980,944.51
__import__.product_5999981,90.08
__import__.product_5999983,29.5
__import__.product_5999991,1250
__import__.product_5999992,1750
__import__.product_5999993,400
__import__.product_5999994,400
__import__.product_5999995,66
__import__.product_5999996,150
__import__.product_5999999,5200
__import__.product_6000218,7
__import__.product_6000219,14
__import__.product_6000449,31.86
__import__.product_6000708,35.17
__import__.product_6001331,3.22
__import__.product_6001354,9.45
__import__.product_6002308,19.36
__import__.product_6008859,28.58
__import__.product_6011105,2.59
__import__.product_6020101,3.44
__import__.product_6020102,7.22
__import__.product_6020103,2.48
__import__.product_6020104,7.44
__import__.product_6020105,29.75
__import__.product_6020106,14.87
__import__.product_6020107,23.47
__import__.product_6020108,4.46
__import__.product_6020109,0.25
__import__.product_6020110,10.49
__import__.product_6020111,49.98
__import__.product_6020112,0.47
__import__.product_6020113,2.48
__import__.product_6020114,32.23
__import__.product_6020115,2.64
__import__.product_6020117,6.4
__import__.product_6020118,24.79
__import__.product_6020119,3.72
__import__.product_6020121,85.9
__import__.product_6020122,93.83
__import__.product_6020123,55.33
__import__.product_6020124,9.92
__import__.product_6020125,4.34
__import__.product_6020126,11.63
__import__.product_6020127,11.63
__import__.product_6020128,6.96
__import__.product_6020129,3.37
__import__.product_6020130,101.51
__import__.product_6020199,247.89
__import__.product_6023901,2.31
__import__.product_6023918,4.48
__import__.product_6023999,5.87
__import__.product_6024670,3.32
__import__.product_6028805,6
__import__.product_6030001,8
__import__.product_6030010,47.54
__import__.product_6034607,5.94
__import__.product_6038001,444.57
__import__.product_6038716,3.42
__import__.product_6038742,51.96
__import__.product_6038860,7.75
__import__.product_6039000,37.8
__import__.product_6039001,57.83
__import__.product_6039002,17.57
__import__.product_6039003,20.42
__import__.product_6039004,60.76
__import__.product_6039005,18.67
__import__.product_6039006,63.1
__import__.product_6039100,96.3
__import__.product_6039201,2.75
__import__.product_6039202,5.04
__import__.product_6040000,4.76
__import__.product_6040001,2.85
__import__.product_6040002,16.29
__import__.product_6040003,9.37
__import__.product_6040004,7.1
__import__.product_6040005,23.38
__import__.product_6040006,15.07
__import__.product_6040007,16.16
__import__.product_6040008,16.96
__import__.product_6040009,60.48
__import__.product_6040010,44.45
__import__.product_6040011,19.16
__import__.product_6040013,43.58
__import__.product_6040014,43.58
__import__.product_6040015,4.12
__import__.product_6040016,5.43
__import__.product_6040017,20.33
__import__.product_6040020,44.45
__import__.product_6040021,20.28
__import__.product_6040022,19.87
__import__.product_6040023,20.28
__import__.product_6040024,20.28
__import__.product_6040025,15.94
__import__.product_6040026,15.4
__import__.product_6040030,46.82
__import__.product_6040040,46.82
__import__.product_6040041,7.59
__import__.product_6040042,7.28
__import__.product_6040043,20
__import__.product_6040044,4.85
__import__.product_6040045,5.65
__import__.product_6040046,7.15
__import__.product_6040048,1.42
__import__.product_6040051,2
__import__.product_6040052,1.5
__import__.product_6040053,1.41
__import__.product_6040054,2.81
__import__.product_6040055,2
__import__.product_6040056,1.14
__import__.product_6040057,1.39
__import__.product_6040058,3.94
__import__.product_6040177,0.45
__import__.product_6040201,164.87
__import__.product_6040701,12.26
__import__.product_6040761,3.62
__import__.product_6040762,3.62
__import__.product_6041589,62.85
__import__.product_6041590,62.85
__import__.product_6041592,62.85
__import__.product_6042095,20.38
__import__.product_6042361,6.56
__import__.product_6042362,6.56
__import__.product_6042364,7.15
__import__.product_6042365,6.56
__import__.product_6042468,6.45
__import__.product_6042502,3.3
__import__.product_6042514,6.91
__import__.product_6042560,197.18
__import__.product_6042561,178.41
__import__.product_6042574,3.98
__import__.product_6042700,2.03
__import__.product_6042701,2.06
__import__.product_6042761,1.17
__import__.product_6042845,4.9
__import__.product_6042999,12.96
__import__.product_6043000,937.5
__import__.product_6043001,56.9
__import__.product_6045040,42.6
__import__.product_6045081,27.33
__import__.product_6045082,14.42
__import__.product_6045083,13.85
__import__.product_6045085,61.15
__import__.product_6045086,27.42
__import__.product_6045087,28.15
__import__.product_6045088,129.99
__import__.product_6045089,29.12
__import__.product_6045190,14.01
__import__.product_6045200,33.63
__import__.product_6045201,55.32
__import__.product_6045202,28.46
__import__.product_6045203,43.17
__import__.product_6045204,23.3
__import__.product_6045205,50.11
__import__.product_6045206,25.9
__import__.product_6045207,50.33
__import__.product_6045208,30.24
__import__.product_6045209,25.9
__import__.product_6045210,65.95
__import__.product_6045211,27.64
__import__.product_6045297,12.17
__import__.product_6045385,22.95
__import__.product_6045495,5.5
__import__.product_6045528,5.5
__import__.product_6045561,5.5
__import__.product_6045594,5.5
__import__.product_6045627,24.34
__import__.product_6046691,2.35
__import__.product_6046801,14.39
__import__.product_6046802,14.39
__import__.product_6046803,14.39
__import__.product_6046804,14.39
__import__.product_6046805,14.39
__import__.product_6046806,14.39
__import__.product_6046807,15.53
__import__.product_6048410,3.1
__import__.product_6048430,3.1
__import__.product_6049906,40.54
__import__.product_6049909,54.27
__import__.product_6076650,6.82
__import__.product_6091558,366.08
__import__.product_6092130,23.63
__import__.product_6100691,215.4
__import__.product_6100811,297
__import__.product_6100852,424.5
__import__.product_6100853,357
__import__.product_6105494,10.41
__import__.product_6111420,12.5
__import__.product_6111775,3.75
__import__.product_6112326,5.87
__import__.product_6112332,11.73
__import__.product_6115055,86.04
__import__.product_6115212,535.45
__import__.product_6120070,3.82
__import__.product_6120477,15.75
__import__.product_6123024,55.09
__import__.product_6127256,10.69
__import__.product_6130040,6.72
__import__.product_6131482,8.87
__import__.product_6133529,2.61
__import__.product_6140001,297.47
__import__.product_6140285,842.84
__import__.product_6153532,368.12
__import__.product_6164401,11.73
__import__.product_6164402,24.94
__import__.product_6164403,39.63
__import__.product_6164404,67.67
__import__.product_6170000,171.06
__import__.product_6170001,202.78
__import__.product_6170002,189.51
__import__.product_6170003,12.34
__import__.product_6170004,13.56
__import__.product_6170005,14.57
__import__.product_6170006,15.61
__import__.product_6170007,16.69
__import__.product_6170008,0
__import__.product_6170009,0
__import__.product_6171206,1.19
__import__.product_6173351,76.73
__import__.product_6177200,32.94
__import__.product_6178001,37.93
__import__.product_6180869,17.77
__import__.product_6184813,61.55
__import__.product_6184817,44.2
__import__.product_6197000,30.42
__import__.product_6197001,81.31
__import__.product_6197002,30.42
__import__.product_6197003,7.43
__import__.product_6197004,18.25
__import__.product_6197006,11.76
__import__.product_6197007,7.76
__import__.product_6197008,29.2
__import__.product_6197009,15.21
__import__.product_6197010,7.99
__import__.product_6197011,13.38
__import__.product_6197012,8.69
__import__.product_6197013,9.92
__import__.product_6197014,12.77
__import__.product_6197015,15.56
__import__.product_6197016,52.92
__import__.product_6197017,13.82
__import__.product_6197018,13.04
__import__.product_6197019,66.65
__import__.product_6197020,8.17
__import__.product_6197021,8.26
__import__.product_6197022,9.12
__import__.product_6197023,19.77
__import__.product_6197024,9.12
__import__.product_6197025,3.74
__import__.product_6197026,17.38
__import__.product_6197027,15.21
__import__.product_6197028,16.08
__import__.product_6197029,14.95
__import__.product_6197031,49.19
__import__.product_6200001,61.97
__import__.product_6200002,74.37
__import__.product_6200003,24.79
__import__.product_6200004,12.39
__import__.product_6200005,12.39
__import__.product_6200006,74.37
__import__.product_6200007,86.76
__import__.product_6200009,86.76
__import__.product_6200010,9.92
__import__.product_6200011,9.92
__import__.product_6200012,102.43
__import__.product_6200013,123.95
__import__.product_6200086,123.95
__import__.product_6202342,6.46
__import__.product_6203000,54.98
__import__.product_6207825,70.51
__import__.product_6220045,6.14
__import__.product_6220046,6.2
__import__.product_6222005,3.21
__import__.product_6222215,2.39
__import__.product_6222217,3.03
__import__.product_6223215,2.8
__import__.product_6223216,2.8
__import__.product_6223437,2.91
__import__.product_6224025,4.63
__import__.product_6224186,4.35
__import__.product_6224214,3.68
__import__.product_6226685,4.8
__import__.product_6226691,6.36
__import__.product_6226716,7.68
__import__.product_6226722,12
__import__.product_6238204,2.48
__import__.product_6238205,2.09
__import__.product_6238207,2.21
__import__.product_6238210,2.84
__import__.product_6238230,95.62
__import__.product_6242046,13.23
__import__.product_6245139,7.72
__import__.product_6247776,24.46
__import__.product_6248030,3.42
__import__.product_6248595,2.8
__import__.product_6250063,1.64
__import__.product_6250163,1.66
__import__.product_6250164,2.1
__import__.product_6250304,1.91
__import__.product_6251307,25.8
__import__.product_6251321,40.8
__import__.product_6251324,1.91
__import__.product_6252063,2.01
__import__.product_6252073,2.45
__import__.product_6252074,2.35
__import__.product_6252324,2.45
__import__.product_6252543,63.4
__import__.product_6252544,37.2
__import__.product_6252584,38.6
__import__.product_6252878,5.38
__import__.product_6252994,0
__import__.product_6253702,3.87
__import__.product_6254004,38.17
__import__.product_6254133,0.87
__import__.product_6257017,4.18
__import__.product_6257129,6.47
__import__.product_6257901,352.01
__import__.product_6257903,768.47
__import__.product_6258000,5.21
__import__.product_6258002,3.64
__import__.product_6258003,0.67
__import__.product_6258004,2.26
__import__.product_6258005,7.71
__import__.product_6258007,3.97
__import__.product_6258009,4.34
__import__.product_6258010,1.14
__import__.product_6258012,80.57
__import__.product_6258015,1.58
__import__.product_6258025,5.45
__import__.product_6258029,35.7
__import__.product_6259602,22.93
__import__.product_6259611,94.5
__import__.product_6259676,152
__import__.product_6260000,11.25
__import__.product_6260001,14.79
__import__.product_6260002,0
__import__.product_6260003,8.51
__import__.product_6260004,6.91
__import__.product_6260005,4.21
__import__.product_6260006,4.98
__import__.product_6260007,1.65
__import__.product_6260008,5.87
__import__.product_6260009,195.62
__import__.product_6260010,172.11
__import__.product_6260011,6.52
__import__.product_6260012,5.21
__import__.product_6260013,43.39
__import__.product_6260015,48.73
__import__.product_6260016,111.55
__import__.product_6260017,9.44
__import__.product_6260018,155.53
__import__.product_6260019,12.92
__import__.product_6260020,5.13
__import__.product_6260022,30.87
__import__.product_6260023,8.81
__import__.product_6260024,7.24
__import__.product_6260025,0.65
__import__.product_6260026,6.38
__import__.product_6260027,11.07
__import__.product_6260028,12.92
__import__.product_6260029,11.43
__import__.product_6260030,11.07
__import__.product_6260031,19.2
__import__.product_6260032,11.07
__import__.product_6260033,9.11
__import__.product_6260034,14.95
__import__.product_6260035,76.14
__import__.product_6260036,5.73
__import__.product_6260037,10.88
__import__.product_6260038,28.32
__import__.product_6260039,10.92
__import__.product_6260040,7.37
__import__.product_6260041,17.56
__import__.product_6260042,6.08
__import__.product_6260043,12.75
__import__.product_6260044,40.41
__import__.product_6260045,7.16
__import__.product_6260046,7.34
__import__.product_6260047,34.73
__import__.product_6260048,37.14
__import__.product_6260049,34.46
__import__.product_6260050,29.27
__import__.product_6260051,19.21
__import__.product_6260052,124.16
__import__.product_6260105,79.68
__import__.product_6260107,79.23
__import__.product_6260718,23.64
__import__.product_6260719,20.68
__import__.product_6260736,7
__import__.product_6260738,21.95
__import__.product_6264633,15.95
__import__.product_6264640,4.96
__import__.product_6265886,0.89
__import__.product_6265892,0.89
__import__.product_6265900,0.89
__import__.product_6265917,0.89
__import__.product_6265923,0.89
__import__.product_6265946,0.89
__import__.product_6265952,0.89
__import__.product_6266029,0.57
__import__.product_6266035,0.57
__import__.product_6266064,0.57
__import__.product_6266641,0.57
__import__.product_6267001,159.42
__import__.product_6267600,2.65
__import__.product_6267601,7.62
__import__.product_6267602,15.98
__import__.product_6267603,7.62
__import__.product_6267604,15.98
__import__.product_6267605,27.29
__import__.product_6267606,7.77
__import__.product_6267607,15.98
__import__.product_6267608,27.29
__import__.product_6267609,2.65
__import__.product_6267610,7.62
__import__.product_6267611,15.98
__import__.product_6267612,6.64
__import__.product_6267613,13.52
__import__.product_6267614,23.85
__import__.product_6267615,6.64
__import__.product_6267616,13.52
__import__.product_6267617,23.85
