id,name,categ_id/id
__import__.product_8247898,BALLE ASTEROIDZ 49MM ROUGE,specific_data.product_categ__mat_petshop
__import__.product_8247929,BALLE ASTEROIDZ 49MM VERTE,specific_data.product_categ__mat_petshop
__import__.product_8248320,COLLIER GLOWCAT SOURIS 11mm-20/31,specific_data.product_categ__mat_petshop
__import__.product_8248337,COLLIER GLOWCAT POISSON 11mm-20/3,specific_data.product_categ__mat_petshop
__import__.product_8248521,SUREFLAP/SUREFEED MEDAILLON x2,specific_data.product_categ__mat_petshop
__import__.product_8249176,SERVIETTE MICROFIBRE 102x61cm,specific_data.product_categ__mat_petshop
__import__.product_8249414,COLLIER BOMBE CUIR VERT 16MM 28/3,specific_data.product_categ__mat_petshop
__import__.product_8249762,LAISSE CHIEN URBAN VERT 18mm 1m,specific_data.product_categ__mat_petshop
__import__.product_8249816,GRIFFOIR ZIGZAG CARTON 20x20x20cm,specific_data.product_categ__mat_petshop
__import__.product_8249851,COUSSIN CAMAY GRIS 45cm,specific_data.product_categ__mat_petshop
__import__.product_8250000,GANT VINYL NON STERILE ABENA XL (,__temp__.product_categ_undefined
__import__.product_8250001,GANT ABENA VINYL NON STERILE L (1,__temp__.product_categ_undefined
__import__.product_8250003,GANT VINYL NON STERILE ABENA S (1,__temp__.product_categ_undefined
__import__.product_8250442,CLIPPER SPRAY 400ML,__temp__.product_categ_undefined
__import__.product_8250498,SABLE NETTOYANT 1350G,specific_data.product_categ__mat_petshop
__import__.product_8250558,BROSSE ZOOM GROOM BLEU PETIT CHIE,specific_data.product_categ__mat_petshop
__import__.product_8250943,COLLIER CHIEN GOTHIQUE NOIR 35mm,specific_data.product_categ__mat_petshop
__import__.product_8251078,SAC DE TRANSPORT MARRON 48x28x30c,specific_data.product_categ__mat_petshop
__import__.product_8251428,ABREUVOIR LAPIN PVC 500ml,__temp__.product_categ_undefined
__import__.product_8251813,COUVERTURE OUTDOOR CV BLEU 145cm,specific_data.product_categ__mat_petshop
__import__.product_8254131,JOUET CHAT STIMULO,specific_data.product_categ__mat_petshop
__import__.product_8254786,CATHE DRAINA THORACIQUE COMPLET 16x30cm,specific_data.product_categ__mat_conso
__import__.product_8255551,CONNECTEUR SORTIE O2 OXYCONCENT,specific_data.product_categ__mat_equipement
__import__.product_8256578,ECHARPE NOEL 50x7cm x10,specific_data.product_categ__mat_petshop
__import__.product_8256591,ECHARPE NOEL 40x5cm x10,specific_data.product_categ__mat_petshop
__import__.product_8256851,BALANCE ELECTRONIQUE NAC 170x150 5kg/1g,specific_data.product_categ__mat_equipement
__import__.product_8257750,BONNET DE NOEL XS X10,specific_data.product_categ__mat_petshop
__import__.product_8257767,BONNET DE NOEL S X10,specific_data.product_categ__mat_petshop
__import__.product_8257773,BONNET DE NOEL M X10,specific_data.product_categ__mat_petshop
__import__.product_8257796,BONNET DE NOEL L X10,specific_data.product_categ__mat_petshop
__import__.product_8257804,NOEUD PAPILLON DE NOEL T1 X10,specific_data.product_categ__mat_petshop
__import__.product_8257810,NOEUD PAPILLON DE NOEL T2 X10,specific_data.product_categ__mat_petshop
__import__.product_8257833,BOULE NOEL CHAT x12,__temp__.product_categ_undefined
__import__.product_8257834,BOULE NOEL CHAT,specific_data.product_categ__mat_petshop
__import__.product_8257856,KITTY BALLES NOEL X3 bte de 6,specific_data.product_categ__mat_petshop
__import__.product_8257862,PELUCHE LILY NOEL x1,specific_data.product_categ__mat_petshop
__import__.product_8257974,POIRE ASPIRATION MILA 200CC/,specific_data.product_categ__mat_conso
__import__.product_825844,JOUET KONG OFF-ON OS L,specific_data.product_categ__mat_petshop
__import__.product_8258502,JOUET KONG OFF-ON OURS M...,specific_data.product_categ__mat_petshop
__import__.product_8258519,JOUET KONG OFF-ON OURS L...,specific_data.product_categ__mat_petshop
__import__.product_8258525,JOUET KONG OFF-ON BALEINE M...,specific_data.product_categ__mat_petshop
__import__.product_8258531,JOUET KONG OFF-ON BALEINE L...,specific_data.product_categ__mat_petshop
__import__.product_8260290,PORTE OBJET AVEC IDENTIFICATION (,__temp__.product_categ_undefined
__import__.product_8260440,REGU FLO II,__temp__.product_categ_undefined
__import__.product_8264140,LIGAFIBA CISEAUX TC 145mm,specific_data.product_categ__mat_ortho
__import__.product_8264150,LIGAFIBA SUTURE 150LB 500mm + TUBE (x5),specific_data.product_categ__mat_ortho
__import__.product_8264250,LIGAFIBA SUTURE 250LB 500mm + 2 AIG,specific_data.product_categ__mat_conso
__import__.product_8264251,LIGAFIBA SUTURE 250LB 500mm DOUBLE,specific_data.product_categ__mat_conso
__import__.product_8264500,LIGAFIBA SUTURE 500LB 600mm + TUBE (x5),specific_data.product_categ__mat_ortho
__import__.product_8264552,LIGAFIBA SUTURE 250LB 500mm + TUBE (x5),specific_data.product_categ__mat_ortho
__import__.product_8264553,LIGAFIBA SUTURE 500LB 500mm + TUBE (x5),specific_data.product_categ__mat_ortho
__import__.product_8264807,MANCHE BISTOURI NR 7 SWANN MORTON,specific_data.product_categ__mat_instrumentation
__import__.product_8266654,TONDEUSE ECONOM A BATT BOVIN GT80,specific_data.product_categ__mat_equipement
__import__.product_8270016,AIGUILLE TERUMO 25Gx1 (100) orang,specific_data.product_categ__mat_conso
__import__.product_8270023,AIGUILLE TERUMO 21Gx5/8 16mm(100),specific_data.product_categ__mat_conso
__import__.product_8270024,AIGUILLE TERUMO 20Gx2 3/4 70mm (1,specific_data.product_categ__mat_conso
__import__.product_8270025,DELVO RC 20-15 x12,__temp__.product_categ_undefined
__import__.product_8270037,CORPS DE SERINGUE PLEXI 10ml CREP,__temp__.product_categ_undefined
__import__.product_8270039,DRAIN PENROSE KENDALL ST 8mm 30cm,specific_data.product_categ__mat_conso
__import__.product_8270045,GANT VINYL KRUTEX,__temp__.product_categ_undefined
__import__.product_8270051,FORMOL 5L,specific_data.product_categ__chimiques
__import__.product_8270081,SONDE TRAYEUSE BOVIVET 10P,specific_data.product_categ__mat_rurale
__import__.product_8270114,"VICRYL USP0 EP3,5 30C1/2 JV1087 x",specific_data.product_categ__mat_sutures
__import__.product_8270116,EPINGLE VAGINALE POINTUE 60mm,specific_data.product_categ__mat_rurale
__import__.product_8270132,"VET FLEX 5CMX4,5M BTE DE 10",__temp__.product_categ_undefined
__import__.product_8270139,HARNAIS DE MAINTIEN small,__temp__.product_categ_undefined
__import__.product_8270140,DRAIN PENROSE KENDALL ST 6mm 30cm,specific_data.product_categ__mat_conso
__import__.product_8270144,CATHETER VASOFIX 22G (50),__temp__.product_categ_undefined
__import__.product_8270146,SERINGUE CREPIN 2ML,__temp__.product_categ_undefined
__import__.product_8270147,SERINGUE CREPIN 30ml Modèle court,__temp__.product_categ_undefined
__import__.product_8270149,AIGUILLE TERUMO 24Gx1 25mm(100) l,specific_data.product_categ__mat_conso
__import__.product_8270152,VENOJECT AIG DOUBLE 20Gx38mm (100,specific_data.product_categ__mat_conso
__import__.product_8270153,VENOJECT AIG DOUBLE 21Gx38mm (100,specific_data.product_categ__mat_conso
__import__.product_8270154,AIGUILLE TERUMO 18Gx2 51mm(100),specific_data.product_categ__mat_conso
__import__.product_8270155,AIGUILLE SPINALE 20Gx3 1/2 bte de,specific_data.product_categ__mat_conso
__import__.product_8270158,OBTURATEUR SURFLO/SURFLASH 22Gx1,__temp__.product_categ_undefined
__import__.product_8270163,VENOJECT TUBE 10ml SHL VERT (100),__temp__.product_categ_undefined
__import__.product_8270166,VENOJECT TUBE 05ml SP ROUGE (100),__temp__.product_categ_undefined
__import__.product_8270173,"CATH INTRAFLON 2,1(14G)x80mm(oran",__temp__.product_categ_undefined
__import__.product_8270175,OBTURATEUR SURFLO/SURFLASH 20Gx1,specific_data.product_categ__mat_conso
__import__.product_8270181,PANSEMENT ABDOMINAL T2,__temp__.product_categ_undefined
__import__.product_8270183,PANSEMENT ABDOMINAL T4,__temp__.product_categ_undefined
__import__.product_8270185,PANSEMENT ABDOMINAL T6,__temp__.product_categ_undefined
__import__.product_8270191,"VICRYL USP4/0 EP1,5 19C3/8 JV397",specific_data.product_categ__mat_sutures
__import__.product_8270205,CYLINDRE DE RECHANGE 30ml,__temp__.product_categ_undefined
__import__.product_8270207,AIGUILLE SPINALE 22Gx2 3/4 bte de,specific_data.product_categ__mat_conso
__import__.product_8270210,SONDE VESICALE+MANDRIN RUSCH 70CM,__temp__.product_categ_undefined
__import__.product_8270211,SONDE VESICALE+MANDRIN RUSCH 70cm,__temp__.product_categ_undefined
__import__.product_8270215,PISTOLET DROGUEUR EUROPLEX 30ml,__temp__.product_categ_undefined
__import__.product_8270216,GANT TERUGLOVES medium (100),specific_data.product_categ__mat_conso
__import__.product_8270217,GANT TERUGLOVES small (100),specific_data.product_categ__mat_conso
__import__.product_8270218,CARCAN BUSTER CLASSIC OPAQUE 40cm,__temp__.product_categ_undefined
__import__.product_8270223,HARNAIS DE MAINTIEN large,__temp__.product_categ_undefined
__import__.product_8270226,HARNAIS DE MAINTIEN medium,__temp__.product_categ_undefined
__import__.product_8270229,RALLONGE MINERVE LICKOL T3/4,specific_data.product_categ__mat_conso
__import__.product_8270231,LANCE BOL/AIMANT BOVIN METAL,specific_data.product_categ__mat_equipement
__import__.product_8270234,SERINGUE CREPIN 20ml modèle court,__temp__.product_categ_undefined
__import__.product_8270242,SERINGUE CREPIN 50ml COURT,__temp__.product_categ_undefined
__import__.product_8270249,MEMBRANE PETITE STETHOSCOPE RAPPA,specific_data.product_categ__mat_equipement
__import__.product_8270254,MEMBRANE GRANDE STETHOSCOPE RAPPA,specific_data.product_categ__mat_equipement
__import__.product_8270272,PIPETTE MELROSE PORC,specific_data.product_categ__mat_conso
__import__.product_8270273,CAGE PET CARRIER 1 49x33x30cm,__temp__.product_categ_undefined
__import__.product_8270274,CAGE PET CARRIER 2 56x38x33cm,__temp__.product_categ_undefined
__import__.product_8270275,PANSEMENT ABDOMINAL T7,__temp__.product_categ_undefined
__import__.product_8270283,GANT TERUGLOVES large (100),specific_data.product_categ__mat_conso
__import__.product_8270286,SECURITAINER 265ml (POT+COUVERCLE,specific_data.product_categ__mat_conso
__import__.product_8270288,EASYPILL SNACK MEDIUM/,specific_data.product_categ__ali_physio
__import__.product_8270508,TWYDIL COMPETITION 1KG,specific_data.product_categ__vitamines
__import__.product_8270509,TWYDIL COMPETITION 1KG,specific_data.product_categ__vitamines
__import__.product_8270541,ALBICALB 12X70GR,specific_data.product_categ__vitamines
__import__.product_8270544,TWYDIL COURSE 1KG,specific_data.product_categ__vitamines
__import__.product_8270674,SERINGUE CREPIN 10ml,__temp__.product_categ_undefined
__import__.product_8271216,LAMPE D'OPERATION MACH 120,__temp__.product_categ_undefined
__import__.product_8272761,SUREFEED BOL DOUBLE GRIS,specific_data.product_categ__mat_petshop
__import__.product_8272910,"SONDE ENDOTRACH TRANSP BALLON  6,0 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8272927,"SONDE ENDOTRACH TRANSP BALLON  6,5 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8272985,SONDE ENDOTRACH TRANSP BALLON 10 RUSCH,specific_data.product_categ__mat_cardio
__import__.product_8273499,PINCETTE STANDARD 12cm AG GENIA,specific_data.product_categ__mat_instrumentation
__import__.product_8275021,CATRINE,__temp__.product_categ_undefined
__import__.product_8275908,COUSSIN PAD SONDE LINEAIRE 23MM,specific_data.product_categ__mat_img_echo
__import__.product_8277253,SPECULUM VAGINAL POLANSKY 27cm,specific_data.product_categ__mat_rurale
__import__.product_8279562,PINCE TIP TAG POUR BOUCLES,specific_data.product_categ__mat_rurale
__import__.product_8279999,PIECE DE RECHANGE PR LAMPE MACH,specific_data.product_categ__mat_equipement
__import__.product_828010,"AMPOULE 22,8V 40W POUR HEIDELBERG",specific_data.product_categ__mat_equipement
__import__.product_8280265,DRAIN PENROSE KENDALL ST 10mm 30cm,specific_data.product_categ__mat_conso
__import__.product_8280420,ETHILON II USP1 EP4 36C3/8 F3239,specific_data.product_categ__mat_sutures
__import__.product_8281949,OS BIOFOOD DENTAL SNACK 13cm 3x3,specific_data.product_categ__mat_petshop
__import__.product_8282920,BLOUSE CHIR UU SMS STANDARD L 126,specific_data.product_categ__mat_conso
__import__.product_8282937,BLOUSE CHIR UU SMS STANDARD XL 150cm,specific_data.product_categ__mat_conso
__import__.product_8282943,BLOUSE CHIR UU SMS RENF L 126cm /,specific_data.product_categ__mat_conso
__import__.product_8282966,BLOUSE CHIR UU SMS RENF XL 150cm /,specific_data.product_categ__mat_conso
__import__.product_8285574,AIGUILLES AGANI 23Gx1 1/4 32mm bleu,specific_data.product_categ__mat_conso
__import__.product_8285605,AIGUILLES AGANI 19Gx1 1/2 R 38mm ivoire,specific_data.product_categ__mat_conso
__import__.product_8288489,"SONDE ENDOTRACH TRANSP BALLON  3,0 RUSCH",specific_data.product_categ__mat_cardio
__import__.product_8290138,CASQUE OREILLETTE P DETECTEUR SD1,specific_data.product_categ__mat_rurale
__import__.product_8290210,PIED NATURALISE FOURBU SECTION SA,specific_data.product_categ__mat_equipement
__import__.product_8290227,PIED NATURALISE NAVICULAIRE - SAG,specific_data.product_categ__mat_equipement
__import__.product_8290256,PIED NATURALISE MONTE S/CHARNIERE,specific_data.product_categ__mat_equipement
__import__.product_8290262,ATLAS JM.DENOIX : LE DOIGT DU CHE,specific_data.product_categ__mat_equipement
__import__.product_8290440,COLLIER SPRAY COMMANDER MULTIVET,__temp__.product_categ_undefined
__import__.product_8291184,AMPOULE HALOG HEINE 103 HK4000,specific_data.product_categ__mat_conso
__import__.product_8291729,AGRAFES SURGICLOSE (6x20pces),specific_data.product_categ__mat_sutures
__import__.product_8291735,AGRAFEUSE SURGICLOSE POIGNEE,specific_data.product_categ__mat_sutures
__import__.product_8291882,ECHOGRAPHE LOGIQ 100 GE+SONDE L76,specific_data.product_categ__mat_img_radio
__import__.product_8291899,ECHOGRAPHE LOGIQ 100 EQUINE 2 SON,specific_data.product_categ__mat_img_radio
__import__.product_8291907,ECHOGRAPHE LOGIQ 100 MIXTE 2 SOND,specific_data.product_categ__mat_img_radio
__import__.product_8291942,ECHOGRA. LOGIQ200 ABDO/CARD 2SDE+,specific_data.product_categ__mat_img_radio
__import__.product_8292143,SPOTCHEM EZ TUBES ECHANTILLON SEC,specific_data.product_categ__mat_conso
__import__.product_8292271,AIRCARE 30 PURIFICATEUR D'AIR,specific_data.product_categ__mat_equipement
__import__.product_8292410,SPOTCHEM EZ TEST CHOLESTEROL HDL,specific_data.product_categ__mat_conso
__import__.product_8292545,ESTRUS ALERT ROSE x10,specific_data.product_categ__mat_conso
__import__.product_8292574,ADAPTATEUR CAMEDIA/OCULAIRE PR CX,specific_data.product_categ__mat_equipement
__import__.product_8292580,MICROSCOPE OPERATOIRE ZEISS PICO,__temp__.product_categ_undefined
__import__.product_8292746,EQUIVET LICOL DENTAIRE CHEVAL,specific_data.product_categ__mat_equins
__import__.product_8292864,MUSELIERE CHIEN NYLON JEU COMPL T,__temp__.product_categ_undefined
__import__.product_8293071,POMPE A PERFUSION INFUSOMAT,specific_data.product_categ__mat_equipement
__import__.product_8293088,TROUSSE PERFUSEUR INFUSOMAT,specific_data.product_categ__mat_conso
__import__.product_8293119,TROUSSE DENT DE LOUP (grande),specific_data.product_categ__mat_dentisterie
__import__.product_8293125,PAS D'ANE EQUINE MODEL CLIMAX CUI,specific_data.product_categ__mat_dentisterie
__import__.product_8293131,"SONDE NASO-OESOPHAGIENNE 6mmx2,54",__temp__.product_categ_undefined
__import__.product_8293237,TUBE OPTICLUX,specific_data.product_categ__mat_equipement
__import__.product_8293266,LAMPE EXAMEN IRIS SUR PIED,specific_data.product_categ__mat_equipement
__import__.product_8293295,LAMPE EXAMEN IRIS MURALE,specific_data.product_categ__mat_equipement
__import__.product_8293303,"LAMPE EXAMEN IRIS PLAFOND 2,7m",specific_data.product_categ__mat_equipement
__import__.product_8293355,FLACON VERRE JAUNE 250ml,__temp__.product_categ_undefined
__import__.product_8293361,FLACON VERRE JAUNE 60ml,__temp__.product_categ_undefined
__import__.product_8293527,COUSSIN DIMPLO - RADIO DU COUDE,specific_data.product_categ__mat_img_radio
__import__.product_8294260,REVELATEUR MACHINE AGFA G153/A+B,specific_data.product_categ__mat_img_radio
__import__.product_8295087,CNTRE ANGLE SPRAY INTEG RED 16/1,specific_data.product_categ__mat_equipement
__import__.product_8295271,OUATE KISTLER 09cmx6m /,specific_data.product_categ__mat_conso
__import__.product_8295319,INDICATEUR DE CONTROLE AUTOCLAVE,specific_data.product_categ__mat_conso
__import__.product_8295325,TUBE TEMOIN PR POUPINEL  x100,specific_data.product_categ__mat_conso
__import__.product_8295437,SAC ISOBAG 42L,specific_data.product_categ__mat_equipement
__import__.product_8295443,SAC ISOBAG 24L,specific_data.product_categ__mat_equipement
__import__.product_8295609,TUNIQUE FEMME TIMME B/BL T1-38/40,__temp__.product_categ_undefined
__import__.product_8295638,TUNIQUE FEMME INGRID B/V T00-34/3,__temp__.product_categ_undefined
__import__.product_8296106,PANTALON BLANC T48,__temp__.product_categ_undefined
__import__.product_8296112,PANTACOURT BLANC T 38,specific_data.product_categ__mat_equipement
__import__.product_8296129,PANTACOURT BLANC T 40,specific_data.product_categ__mat_equipement
__import__.product_8296135,PANTACOURT BLANC T 42,specific_data.product_categ__mat_equipement
__import__.product_8296141,PANTACOURT BLANC T 44,specific_data.product_categ__mat_equipement
__import__.product_8296158,PANTACOURT BLANC T 46,specific_data.product_categ__mat_equipement
__import__.product_8296164,PANTACOURT BLANC T 48,specific_data.product_categ__mat_equipement
__import__.product_8296678,PAPIER REACTIF DOSATEST bte de 10,specific_data.product_categ__mat_equipement
__import__.product_8296715,IM3 DAVIER MOLAIRE 16cm NAC D1029,specific_data.product_categ__mat_dentisterie
__import__.product_8297293,STETHOSCOPE SOFT TOUCH BLEU,specific_data.product_categ__mat_equipement
__import__.product_8297459,CHARGEUR BATTERIE NONIN,__temp__.product_categ_undefined
__import__.product_8297933,"COUTEAU BONN 4mm - 12,5cm",specific_data.product_categ__mat_instrumentation
__import__.product_8297991,POIGNEE LAMPE IRIS,specific_data.product_categ__mat_equipement
__import__.product_8298022,DETARTREUR POLISSEUR COCOON HYGIE,specific_data.product_categ__mat_equipement
__import__.product_8298051,BOTTE ST HUBERT CUIR P 38 MOLLET,__temp__.product_categ_undefined
__import__.product_8298068,AIGUILLES CADAVERIQUES 6inch x12,specific_data.product_categ__mat_equipement
__import__.product_8298111,RADIO PORTABLE EQUI PLUS,specific_data.product_categ__mat_img_radio
__import__.product_8298157,ECHOGRAPHE LOGIQ BOOK COLOR 1 SON,specific_data.product_categ__mat_img_radio
__import__.product_8298163,ECHOGRAPHE LOGIQ BOOK VET:SONDE 8,specific_data.product_categ__mat_img_radio
__import__.product_8298393,BATTERIE LAMPE A FENTE KOWA SL15,specific_data.product_categ__mat_equipement
__import__.product_8298453,PROPAL T6 (48 à 60cm),specific_data.product_categ__mat_equipement
__import__.product_8298507,CROCK BOX,specific_data.product_categ__mat_petshop
__import__.product_8298737,COUPE BROCHE SECURITE MAXI 4mm,specific_data.product_categ__mat_ortho
__import__.product_8298772,PINCE HARTMANN CROCODILE 18cm ULTRA FINE,specific_data.product_categ__mat_instrumentation
__import__.product_8298793,PAPIER ALCYON ESSUIE-M 13x19 MINI,specific_data.product_categ__mat_conso
__import__.product_8298795,DISTRIBUTEUR ENMOTION,specific_data.product_categ__mat_equipement
__import__.product_8300434,JOUET PORCS: BALLE ANTI STRESS,__temp__.product_categ_undefined
__import__.product_8300440,JOUET PORCS: ANTI MORDILLAGE,specific_data.product_categ__mat_rurale
__import__.product_8310243,"FRAISE COUPANTE CONIQUE 3,2MM L.2",specific_data.product_categ__mat_ortho
__import__.product_8315004,CRAYON DERMOGRAPHIQUE ROUGE,__temp__.product_categ_undefined
__import__.product_8330079,TAPIS DE MISE BAS UU x50,specific_data.product_categ__mat_conso
__import__.product_8330091,COLLIER ANTI BARK SPRAY MULTIVET,__temp__.product_categ_undefined
__import__.product_8330240,DILUEUR CRONOS 50G,specific_data.product_categ__mat_conso
__import__.product_8330257,FRAPPE PORCELET INOX 8 CARACTERES,specific_data.product_categ__mat_rurale
__import__.product_8330286,CARACTERE FRAPPE PORCELET A,specific_data.product_categ__mat_rurale
__import__.product_8330292,CARACTERE FRAPPE PORCELET B,specific_data.product_categ__mat_rurale
__import__.product_8330300,CARACTERE FRAPPE PORCELET C,specific_data.product_categ__mat_rurale
__import__.product_8330317,CARACTERE FRAPPE PORCELET D,specific_data.product_categ__mat_rurale
__import__.product_8330323,CARACTERE FRAPPE PORCELET E,specific_data.product_categ__mat_rurale
__import__.product_8330346,CARACTERE FRAPPE PORCELET F,specific_data.product_categ__mat_rurale
__import__.product_8330352,CARACTERE FRAPPE PORCELET G,specific_data.product_categ__mat_rurale
__import__.product_8330369,CARACTERE FRAPPE PORCELET H,specific_data.product_categ__mat_rurale
__import__.product_8330375,CARACTERE FRAPPE PORCELET I,specific_data.product_categ__mat_rurale
__import__.product_8330381,CARACTERE FRAPPE PORCELET J,specific_data.product_categ__mat_rurale
__import__.product_8330398,CARACTERE FRAPPE PORCELET K,specific_data.product_categ__mat_rurale
__import__.product_8330406,CARACTERE FRAPPE PORCELET L,specific_data.product_categ__mat_rurale
__import__.product_8330412,CARACTERE FRAPPE PORCELET M,specific_data.product_categ__mat_rurale
__import__.product_8330429,CARACTERE FRAPPE PORCELET N,specific_data.product_categ__mat_rurale
__import__.product_8330435,CARACTERE FRAPPE PORCELET O,specific_data.product_categ__mat_rurale
__import__.product_8330441,CARACTERE FRAPPE PORCELET P,specific_data.product_categ__mat_rurale
__import__.product_8330458,CARACTERE FRAPPE PORCELET Q,specific_data.product_categ__mat_rurale
__import__.product_8330464,CARACTERE FRAPPE PORCELET R,specific_data.product_categ__mat_rurale
__import__.product_8330470,CARACTERE FRAPPE PORCELET S,specific_data.product_categ__mat_rurale
__import__.product_8330487,CARACTERE FRAPPE PORCELET T,specific_data.product_categ__mat_rurale
__import__.product_8330493,CARACTERE FRAPPE PORCELET U,specific_data.product_categ__mat_rurale
__import__.product_8330501,CARACTERE FRAPPE PORCELET V,specific_data.product_categ__mat_rurale
__import__.product_8330518,CARACTERE FRAPPE PORCELET W,specific_data.product_categ__mat_rurale
__import__.product_8330524,CARACTERE FRAPPE PORCELET X,specific_data.product_categ__mat_rurale
__import__.product_8330636,SONDE INSEMIN GOLDEN GILT COCH x1,specific_data.product_categ__mat_conso
__import__.product_8330659,CARACTERE FRAPPE PORCELET Y,specific_data.product_categ__mat_rurale
__import__.product_8330665,CARACTERE FRAPPE PORCELET Z,specific_data.product_categ__mat_rurale
__import__.product_8330671,CARACTERE FRAPPE PORCELET 2,specific_data.product_categ__mat_rurale
__import__.product_8330688,CARACTERE FRAPPE PORCELET 3,specific_data.product_categ__mat_rurale
__import__.product_8330694,CARACTERE FRAPPE PORCELET 4,specific_data.product_categ__mat_rurale
__import__.product_8330702,CARACTERE FRAPPE PORCELET 5,specific_data.product_categ__mat_rurale
__import__.product_8330719,CARACTERE FRAPPE PORCELET 6,specific_data.product_categ__mat_rurale
__import__.product_8330725,CARACTERE FRAPPE PORCELET 7,specific_data.product_categ__mat_rurale
__import__.product_8330731,CARACTERE FRAPPE PORCELET 8,specific_data.product_categ__mat_rurale
__import__.product_8330748,CARACTERE FRAPPE PORCELET 9,specific_data.product_categ__mat_rurale
__import__.product_8331179,BOUCLE D'IDENTIFICATION AXA BABY(,specific_data.product_categ__mat_rurale
__import__.product_8331280,TETINE PR VEAU AVEC EMBASE PLASTI,specific_data.product_categ__mat_conso
__import__.product_8331334,SONDE INSEMIN GOLDEN GILT COCHETT,specific_data.product_categ__mat_conso
__import__.product_8331340,SONDE INSEMINATION TRUIE GOLDENPI,specific_data.product_categ__mat_conso
__import__.product_8331363,SONDE INSEMINATION TRUIE COLLERET,specific_data.product_categ__mat_rurale
__import__.product_8331392,PANSEMENT LUNE GONFLABLE T2 PT CH,specific_data.product_categ__mat_conso
__import__.product_8331417,PANSEMENT LUNE GONFLABLE T3 CH MO,specific_data.product_categ__mat_conso
__import__.product_8331446,PANSEMENT LUNE GONFLABLE T4 GR CH,specific_data.product_categ__mat_conso
__import__.product_8331618,COLLE DALLMER,specific_data.product_categ__mat_conso
__import__.product_8331693,BIOSYN USP3/0 EP3 SM693 24C3/8 x3,specific_data.product_categ__mat_sutures
__import__.product_8331794,SACHET N ADH AUTOC 100x270 - 3m,specific_data.product_categ__mat_conso
__import__.product_8331802,SACHET N ADH AUTOC 150x270 - 3m x,specific_data.product_categ__mat_conso
__import__.product_8332109,EQUIVET RECIPIENT NEBUL x3,specific_data.product_categ__mat_equipement
__import__.product_8332339,LAMPE PAS ANE CLIMAX,specific_data.product_categ__mat_equipement
__import__.product_8332340,EQUIVET POWERLITE 2,specific_data.product_categ__mat_dentisterie
__import__.product_8332523,SILICONE MV2-10A REMPLISSAG PACK,specific_data.product_categ__mat_equins
__import__.product_8332546,SILICONE MV2-18A CONFORT ABSORB V,specific_data.product_categ__mat_equins
__import__.product_8332552,SILICONE MV2-50A ORTHOPAEDIC SUP.,specific_data.product_categ__mat_equins
__import__.product_8332569,CANULE MELANGEUSE PR SILICONE MV2,specific_data.product_categ__mat_equins
__import__.product_8332575,PISTOLET PR SILICONE MV2,specific_data.product_categ__mat_equins
__import__.product_8332581,RONDELLE DE CANULE PR SILICONE MV,specific_data.product_categ__mat_conso
__import__.product_8332598,INHALATEUR HK AIR ONE CHEVAL COMP,specific_data.product_categ__mat_equipement
__import__.product_8332658,COLLIER MOUSE 11mm 17-27cm,specific_data.product_categ__mat_conso
__import__.product_8332670,COLLIER PLAID SEMI ETRANGLEUR 40-,__temp__.product_categ_undefined
__import__.product_8332753,HARNAIS KILT BAUDRIER 14mmx25-42c,__temp__.product_categ_undefined
__import__.product_8332776,HARNAIS MOUSE BAUDRIER 11mm 19-32,__temp__.product_categ_undefined
__import__.product_8332799,HARNAIS PLAID BAUDRIER  20mmx31-5,specific_data.product_categ__mat_petshop
__import__.product_8332871,HARNAIS MOUSE 11mm 30-50cm,__temp__.product_categ_undefined
__import__.product_8332925,LAISSE MOUSE 11mm 1m,specific_data.product_categ__mat_petshop
__import__.product_8332960,IERE MAISON A PORTE+FILTRE 53X39X,specific_data.product_categ__mat_petshop
__import__.product_8333149,"DISTRIBUTEUR D'EAU 1,5L",specific_data.product_categ__mat_petshop
__import__.product_8333155,"DISTRIBUTEUR DE NOURRITURE 1,5l",specific_data.product_categ__mat_petshop
__import__.product_8333161,DISTRIBUTEUR D'EAU 3L,specific_data.product_categ__mat_petshop
__import__.product_8333178,DISTRIBUTEUR DE NOURRITURE 3L,specific_data.product_categ__mat_petshop
__import__.product_8333646,"CATHETER LACRYMAL SILIC 0,3x0,64x",__temp__.product_categ_undefined
__import__.product_8333669,STETHOSCOPE LITTMANN ELECTRON S40,specific_data.product_categ__mat_equipement
__import__.product_8333675,TABOURET + RANGEMENT PLASTIQUE,specific_data.product_categ__mat_equipement
__import__.product_8333758,"SAC IMMOBILISATION 15x25cm 1,2kg",specific_data.product_categ__mat_img_radio
__import__.product_8333801,TABLE CHIR PLATEAU HYDRAULIQUE+RA,specific_data.product_categ__mat_equipement
__import__.product_8333959,"AIG BIOPSIE MONOPTY 1,65mmx20cm",specific_data.product_categ__mat_conso
__import__.product_8333965,MERCKOQUANT TEST,specific_data.product_categ__mat_conso
__import__.product_8334054,AMPOULE CHAUFFANTE REPTILE 100W,__temp__.product_categ_undefined
__import__.product_8334083,TUBE FLUO UVA REPTILE 14W 36cm,__temp__.product_categ_undefined
__import__.product_8334108,TUBE FLUO UVA REPTILE 15W 45cm,specific_data.product_categ__mat_conso
